,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_41.mid",30.0, 12.0, 1.0, 1.0, 59.0, 0.0, 0.03, 0.97, 1.0, 1.0, 115.0, 5.9, 127.0, 7.0, 0.34, 0.34, 0.1765, 0.2353, 6.0, 5.0, 14.84, 3.145, 3.577, -1.25, -1.049, 0.9225, 7.57, 5.489, 5.201, 0.0, 72.0, 0.0, 124.0, 4.0, 0.0, 2.889, 5.0, 1.0, 0.2222, 0.9545, 0.4646, 0.2222, 0.2121, 0.3333, 0.1818, 0.1212, 0.0404, 0.0303, 0.0202, 0.0303, 0.0, 0.0202, 2.0, 0.0, 0.5844, 1.375, 5.054, 2.741, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.98, 1.98, 0.2609, 2.0, 3.0, 2.0, 0.17, 0.96, 0.83, 0.0, 0.0, 0.04, 0.25, 0.75, 0.4675, 0.5, 0.79, 0.2152, 1.0, 0.1104, -0.8831, 7.687, 3.846, 2.0, 6.329, 0.06, 0.0625, 0.03666, 0.113, 0.113, 0.113, 0.1667, 0.1667, 0.1142, 0.1142, 0.1042, 0.1042, 0.01672, 0.01672, 0.0, 0.0, 32.0, 12.0, 43.0, 51.0, 1.186, 0.0524, 0.03275, 1.6, 0.08515, 0.008629, 6.75, 0.3333, 120.0, 120.0, 0.0, 25.25, 3.96, 1.698, 0.2428, 0.2428, 0.04581, 0.04581, 0.125, 0.375, 0.224, 0.04176, 0.0, 0.0, 32.0, 12.0, 43.0, 51.0, 1.186, 0.0524, 0.03275, 1.6, 0.08515, 0.008629, 6.75, 0.3333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_42.mid",28.0, 12.0, 1.0, 1.0, 61.0, 0.0, 0.03, 0.97, 1.0, 3.0, 116.0, 5.32, 127.0, 7.0, 0.37, 0.38, 0.1892, 0.3158, 3.0, 1.0, 15.3, 2.828, 3.255, -1.482, -0.7214, 1.511, 7.688, 5.692, 5.539, 0.0, 70.0, 10.0, 124.0, 4.0, 0.0, 2.323, 4.0, 1.0, 0.303, 0.7333, 0.6162, 0.303, 0.2222, 0.3232, 0.2626, 0.0202, 0.0101, 0.0303, 0.0101, 0.0, 0.0, 0.0404, 2.714, 0.0, 0.6377, 1.438, 4.729, 3.234, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.093, 2.093, 0.1171, 2.0, 3.0, 2.0, 0.27, 0.97, 0.73, 0.0, 0.0, 0.03, 0.25, 0.75, 0.44, 0.5, 0.7, 0.3857, 1.0, 0.1237, -1.455, 6.017, 2.778, 2.0, 3.099, 0.07042, 0.08333, 0.03399, 0.1156, 0.1156, 0.1156, 0.1667, 0.1667, 0.1205, 0.1205, 0.1042, 0.1042, 0.02079, 0.02079, 0.0, 0.0, 27.0, 20.0, 43.0, 55.0, 1.279, 0.03918, 0.03711, 1.056, 0.07629, 0.008736, 6.05, 0.45, 120.0, 120.0, 0.0, 23.89, 4.187, 0.1981, 0.2286, 0.2286, 0.04378, 0.04378, 0.1458, 0.375, 0.2112, 0.0397, 0.0, 0.0, 27.0, 20.0, 43.0, 55.0, 1.279, 0.03918, 0.03711, 1.056, 0.07629, 0.008736, 6.05, 0.45
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_43.mid",31.0, 11.0, 2.0, 1.0, 67.0, 0.0, 0.03, 0.97, 2.0, 3.0, 115.0, 5.04, 127.0, 7.0, 0.32, 0.35, 0.2812, 0.4286, 3.0, 3.0, 17.15, 2.478, 3.404, -1.56, 0.04843, 0.0705, 7.303, 5.788, 5.352, 0.0, 65.0, 5.0, 126.0, 6.0, 1.0, 3.242, 6.0, 2.0, 0.1919, 0.9474, 0.4949, 0.1111, 0.1919, 0.2929, 0.3333, 0.1515, 0.0202, 0.0303, 0.0404, 0.0, 0.0101, 0.0101, 1.2, 0.0, 0.5568, 1.313, 4.716, 3.444, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.983, 1.983, 0.1143, 2.0, 3.0, 2.0, 0.18, 0.93, 0.82, 0.0, 0.0, 0.07, 0.25, 0.75, 0.4725, 0.5, 0.75, 0.24, 1.0, 0.1226, -0.6732, 7.169, 4.348, 2.0, 6.027, 0.05917, 0.0625, 0.04025, 0.1111, 0.1111, 0.1111, 0.1458, 0.1458, 0.1158, 0.1158, 0.1042, 0.1042, 0.01483, 0.01483, 0.0, 0.0, 30.0, 30.0, 49.0, 42.0, 1.167, 0.03412, 0.02985, 1.143, 0.06397, 0.008107, 13.47, 0.1, 120.0, 120.0, 0.0, 25.22, 3.965, 1.736, 0.2415, 0.2415, 0.05464, 0.05464, 0.125, 0.3854, 0.2242, 0.05164, 0.0, 0.0, 30.0, 30.0, 49.0, 42.0, 1.167, 0.03412, 0.02985, 1.143, 0.06397, 0.008107, 13.47, 0.1
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_44.mid",39.0, 12.0, 2.0, 1.0, 65.0, 0.0, 0.03, 0.97, 2.0, 3.0, 113.0, 5.62, 127.0, 7.0, 0.25, 0.29, 0.36, 0.4138, 2.0, 2.0, 16.04, 2.673, 3.816, -1.403, -0.4264, 0.8018, 7.133, 5.643, 4.725, 0.0, 67.0, 7.0, 127.0, 7.0, 0.0, 2.909, 5.0, 2.0, 0.1919, 1.0, 0.4646, 0.1919, 0.1414, 0.3333, 0.2323, 0.101, 0.05051, 0.0303, 0.05051, 0.0, 0.0, 0.0101, 1.875, 0.0, 0.5875, 1.231, 4.385, 3.632, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.154, 2.154, 0.1161, 2.0, 3.0, 2.0, 0.29, 0.98, 0.71, 0.0, 0.0, 0.02, 0.25, 0.75, 0.4325, 0.5, 0.69, 0.4203, 1.0, 0.1223, -1.655, 5.676, 3.704, 3.0, 3.473, 0.06979, 0.08333, 0.03607, 0.1207, 0.1207, 0.1207, 0.1458, 0.1458, 0.1146, 0.1146, 0.1042, 0.1042, 0.01446, 0.01446, 0.0, 0.0, 26.0, 24.0, 51.0, 43.0, 1.186, 0.04348, 0.03953, 1.1, 0.083, 0.008799, 6.583, 0.125, 120.0, 120.0, 0.0, 23.21, 4.309, 0.2221, 0.2211, 0.2211, 0.04255, 0.04255, 0.125, 0.3646, 0.2041, 0.0363, 0.0, 0.0, 26.0, 24.0, 51.0, 43.0, 1.186, 0.04348, 0.03953, 1.1, 0.083, 0.008799, 6.583, 0.125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_45.mid",22.0, 10.0, 2.0, 1.0, 37.0, 0.0, 0.0, 1.0, 2.0, 2.0, 120.0, 5.55, 127.0, 7.0, 0.45, 0.45, 0.2222, 0.2889, 5.0, 5.0, 10.08, 2.139, 3.357, -1.563, -2.034, 1.51, 8.016, 5.564, 5.69, 0.0, 90.0, 6.0, 125.0, 5.0, 0.0, 2.354, 5.0, 1.0, 0.2828, 0.6429, 0.5253, 0.2828, 0.1818, 0.2525, 0.2424, 0.1616, 0.0404, 0.0, 0.0202, 0.0, 0.0, 0.0, 1.667, 0.0, 0.5634, 1.268, 4.107, 2.803, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.992, 1.992, 0.1782, 1.0, 2.0, 2.0, 0.16, 1.0, 0.84, 0.0, 0.0, 0.0, 0.25, 0.5, 0.46, 0.5, 0.84, 0.1905, 1.0, 0.09211, -1.303, 7.764, 6.667, 2.0, 10.61, 0.0525, 0.04167, 0.03716, 0.1112, 0.1112, 0.1112, 0.1667, 0.1667, 0.1168, 0.1168, 0.125, 0.125, 0.01505, 0.01505, 0.0, 0.0, 25.0, 20.0, 44.0, 47.0, 1.068, 0.04086, 0.03656, 1.118, 0.07742, 0.008709, 3.25, 0.3, 120.0, 120.0, 0.0, 25.1, 3.983, 1.736, 0.2401, 0.2401, 0.04084, 0.04084, 0.1562, 0.2917, 0.2231, 0.03396, 0.0, 0.0, 25.0, 20.0, 44.0, 47.0, 1.068, 0.04086, 0.03656, 1.118, 0.07742, 0.008709, 3.25, 0.3
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_46.mid",22.0, 11.0, 2.0, 1.0, 37.0, 0.0, 0.0, 1.0, 1.0, 4.0, 121.0, 5.53, 127.0, 7.0, 0.39, 0.4, 0.2821, 0.325, 2.0, 2.0, 9.382, 2.258, 3.85, -1.174, -0.6244, 0.4909, 8.836, 6.212, 4.834, 0.0, 90.0, 6.0, 127.0, 7.0, 0.0, 2.636, 5.0, 3.0, 0.2525, 0.68, 0.5354, 0.2525, 0.1414, 0.2828, 0.2727, 0.08081, 0.05051, 0.0, 0.0404, 0.0101, 0.0, 0.0101, 1.7, 0.0, 0.5946, 1.423, 4.904, 3.589, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.074, 2.074, 0.837, 2.0, 3.0, 2.0, 0.26, 0.98, 0.74, 0.0, 0.0, 0.02, 0.25, 0.75, 0.44, 0.5, 0.72, 0.3611, 1.0, 0.1185, -1.519, 5.994, 4.545, 2.0, 4.906, 0.06875, 0.0625, 0.03572, 0.1158, 0.1158, 0.1158, 0.1667, 0.1667, 0.1198, 0.1198, 0.125, 0.125, 0.01868, 0.01868, 0.0, 0.0, 29.0, 27.0, 43.0, 41.0, 1.049, 0.03901, 0.0308, 1.267, 0.06982, 0.008369, 8.815, 0.3333, 120.0, 120.0, 0.0, 24.1, 4.149, 0.4441, 0.2315, 0.2315, 0.05032, 0.05032, 0.125, 0.4271, 0.2131, 0.04681, 0.0, 0.0, 29.0, 27.0, 43.0, 41.0, 1.049, 0.03901, 0.0308, 1.267, 0.06982, 0.008369, 8.815, 0.3333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_47.mid",33.0, 12.0, 1.0, 1.0, 64.0, 0.0, 0.03, 0.97, 1.0, 2.0, 114.0, 5.96, 127.0, 7.0, 0.35, 0.39, 0.2, 0.3077, 3.0, 1.0, 16.17, 2.522, 3.42, -1.684, -1.237, 0.9123, 7.258, 6.22, 5.284, 0.0, 68.0, 8.0, 127.0, 7.0, 0.0, 3.02, 6.0, 3.0, 0.2121, 0.7619, 0.5657, 0.2121, 0.1313, 0.2626, 0.2929, 0.09091, 0.05051, 0.0202, 0.0303, 0.0303, 0.0, 0.0101, 1.231, 0.0, 0.5897, 1.238, 4.73, 2.814, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.973, 1.973, 0.1256, 2.0, 3.0, 2.0, 0.17, 0.95, 0.83, 0.0, 0.0, 0.05, 0.25, 0.75, 0.47, 0.5, 0.78, 0.2179, 1.0, 0.1139, -0.79, 7.592, 4.0, 1.0, 5.454, 0.05625, 0.04167, 0.03809, 0.1097, 0.1097, 0.1097, 0.1667, 0.1667, 0.1142, 0.1142, 0.1042, 0.1042, 0.01769, 0.01769, 0.0, 0.0, 26.0, 26.0, 44.0, 40.0, 1.1, 0.03456, 0.02808, 1.231, 0.06263, 0.008375, 5.154, 0.1923, 120.0, 120.0, 0.0, 25.34, 3.946, 1.686, 0.2423, 0.2423, 0.04648, 0.04648, 0.1354, 0.375, 0.2256, 0.04332, 0.0, 0.0, 26.0, 26.0, 44.0, 40.0, 1.1, 0.03456, 0.02808, 1.231, 0.06263, 0.008375, 5.154, 0.1923
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_48.mid",22.0, 12.0, 3.0, 1.0, 37.0, 0.0, 0.0, 1.0, 2.0, 4.0, 121.0, 5.78, 127.0, 7.0, 0.4, 0.42, 0.35, 0.381, 1.0, 1.0, 9.689, 2.139, 3.332, -1.406, -0.3085, 1.567, 8.931, 6.97, 6.063, 0.0, 90.0, 6.0, 124.0, 4.0, 0.0, 2.02, 4.0, 1.0, 0.2828, 0.7857, 0.4646, 0.2828, 0.2222, 0.4242, 0.1414, 0.08081, 0.0101, 0.0303, 0.0202, 0.0101, 0.0, 0.0, 3.667, 0.0, 0.6197, 1.449, 4.02, 3.417, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.062, 2.062, 0.8305, 1.0, 2.0, 2.0, 0.19, 1.0, 0.81, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4525, 0.5, 0.81, 0.2346, 1.0, 0.09857, -1.446, 6.772, 3.846, 2.0, 5.938, 0.06625, 0.08333, 0.03655, 0.1091, 0.1091, 0.1091, 0.1458, 0.1458, 0.1168, 0.1168, 0.1042, 0.1042, 0.01631, 0.01631, 0.0, 0.0, 27.0, 18.0, 43.0, 41.0, 1.049, 0.04228, 0.03383, 1.25, 0.07611, 0.008593, 8.667, 0.3333, 120.0, 120.0, 0.0, 24.25, 4.124, 0.2636, 0.2328, 0.2328, 0.0401, 0.0401, 0.1354, 0.3021, 0.216, 0.03423, 0.0, 0.0, 27.0, 18.0, 43.0, 41.0, 1.049, 0.04228, 0.03383, 1.25, 0.07611, 0.008593, 8.667, 0.3333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_49.mid",27.0, 12.0, 1.0, 1.0, 48.0, 0.0, 0.0, 1.0, 1.0, 2.0, 118.0, 5.91, 127.0, 7.0, 0.36, 0.41, 0.1944, 0.2927, 3.0, 3.0, 11.98, 2.507, 3.343, -1.476, -1.304, 0.8345, 7.405, 6.199, 5.342, 0.0, 81.0, 9.0, 126.0, 6.0, 0.0, 3.081, 6.0, 3.0, 0.2828, 0.6071, 0.6162, 0.2828, 0.09091, 0.202, 0.2626, 0.101, 0.0101, 0.0404, 0.05051, 0.0303, 0.0, 0.0202, 1.889, 0.0, 0.5493, 1.315, 5.574, 3.394, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.949, 1.949, 0.255, 2.0, 3.0, 2.0, 0.16, 0.92, 0.84, 0.0, 0.0, 0.08, 0.25, 0.75, 0.48, 0.5, 0.76, 0.2105, 1.0, 0.1214, -0.4941, 7.401, 4.167, 3.0, 3.875, 0.06208, 0.0625, 0.03861, 0.1092, 0.1092, 0.1092, 0.1667, 0.1667, 0.1172, 0.1172, 0.1042, 0.1042, 0.01824, 0.01824, 0.0, 0.0, 25.0, 19.0, 40.0, 43.0, 1.075, 0.0383, 0.03191, 1.2, 0.07021, 0.008336, 9.316, 0.1579, 120.0, 120.0, 0.0, 25.66, 3.898, 1.687, 0.2456, 0.2456, 0.05129, 0.05129, 0.1458, 0.3854, 0.2285, 0.04742, 0.0, 0.0, 25.0, 19.0, 40.0, 43.0, 1.075, 0.0383, 0.03191, 1.2, 0.07021, 0.008336, 9.316, 0.1579
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_5.mid",31.0, 12.0, 1.0, 1.0, 62.0, 0.0, 0.03, 0.97, 1.0, 1.0, 116.0, 5.79, 127.0, 7.0, 0.4, 0.4, 0.15, 0.2, 2.0, 2.0, 14.83, 2.826, 3.443, -1.661, -1.285, 1.473, 8.499, 5.961, 5.694, 0.0, 69.0, 9.0, 124.0, 4.0, 0.0, 2.859, 5.0, 2.0, 0.2929, 0.4828, 0.5556, 0.2929, 0.1212, 0.2626, 0.2121, 0.07071, 0.06061, 0.0202, 0.0404, 0.0202, 0.0, 0.0202, 0.9091, 0.0, 0.5714, 1.207, 4.828, 2.55, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.998, 1.998, 0.8064, 2.0, 3.0, 2.0, 0.19, 0.93, 0.81, 0.0, 0.0, 0.07, 0.25, 0.75, 0.47, 0.5, 0.74, 0.2568, 1.0, 0.1245, -0.7228, 7.003, 3.846, 3.0, 4.896, 0.06437, 0.0625, 0.0348, 0.1057, 0.1057, 0.1057, 0.1458, 0.1458, 0.1127, 0.1127, 0.1042, 0.1042, 0.0123, 0.0123, 0.0, 0.0, 28.0, 20.0, 43.0, 46.0, 1.07, 0.03879, 0.03448, 1.125, 0.07328, 0.008362, 6.9, 0.2, 120.0, 120.0, 0.0, 25.03, 3.995, 1.736, 0.2403, 0.2403, 0.05108, 0.05108, 0.1458, 0.375, 0.2239, 0.0473, 0.0, 0.0, 28.0, 20.0, 43.0, 46.0, 1.07, 0.03879, 0.03448, 1.125, 0.07328, 0.008362, 6.9, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_50.mid",28.0, 12.0, 1.0, 1.0, 57.0, 0.0, 0.02, 0.98, 1.0, 3.0, 117.0, 5.87, 127.0, 7.0, 0.38, 0.41, 0.1842, 0.2195, 2.0, 3.0, 14.06, 2.669, 3.549, -1.632, -1.27, 0.8537, 8.379, 6.025, 5.317, 0.0, 73.0, 1.0, 124.0, 4.0, 0.0, 2.758, 4.0, 2.0, 0.2929, 0.5862, 0.5657, 0.2929, 0.1212, 0.2929, 0.2121, 0.0404, 0.06061, 0.0101, 0.0303, 0.05051, 0.0, 0.0101, 2.5, 0.0, 0.5571, 1.25, 4.821, 3.576, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.943, 1.943, 0.1859, 2.0, 3.0, 1.0, 0.12, 0.95, 0.88, 0.0, 0.0, 0.05, 0.25, 0.75, 0.4825, 0.5, 0.83, 0.1446, 1.0, 0.1021, -0.5142, 9.087, 4.167, 2.0, 5.088, 0.06333, 0.0625, 0.03905, 0.1109, 0.1109, 0.1109, 0.1667, 0.1667, 0.1183, 0.1183, 0.1042, 0.1042, 0.02059, 0.02059, 0.0, 0.0, 25.0, 23.0, 40.0, 62.0, 1.55, 0.03913, 0.03913, 1.0, 0.07826, 0.008716, 4.783, 0.2609, 120.0, 120.0, 0.0, 25.73, 3.887, 1.669, 0.2475, 0.2475, 0.04642, 0.04642, 0.1354, 0.375, 0.2288, 0.04281, 0.0, 0.0, 25.0, 23.0, 40.0, 62.0, 1.55, 0.03913, 0.03913, 1.0, 0.07826, 0.008716, 4.783, 0.2609
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_51.mid",20.0, 11.0, 1.0, 1.0, 37.0, 0.0, 0.0, 1.0, 1.0, 2.0, 121.0, 5.69, 127.0, 7.0, 0.5, 0.51, 0.16, 0.2157, 1.0, 1.0, 9.333, 2.121, 3.313, -1.617, -1.853, 2.236, 9.39, 6.48, 5.831, 0.0, 90.0, 6.0, 126.0, 6.0, 0.0, 2.0, 5.0, 1.0, 0.3232, 0.5937, 0.596, 0.3232, 0.1919, 0.303, 0.2626, 0.05051, 0.0404, 0.0101, 0.0101, 0.0, 0.0, 0.0, 0.7333, 0.0, 0.6119, 1.314, 3.863, 3.347, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.081, 2.081, 0.1701, 1.0, 2.0, 2.0, 0.19, 1.0, 0.81, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4525, 0.5, 0.81, 0.2346, 1.0, 0.09857, -1.446, 6.772, 5.0, 2.0, 6.198, 0.06458, 0.0625, 0.03645, 0.1131, 0.1131, 0.1131, 0.1667, 0.1667, 0.12, 0.12, 0.1042, 0.1042, 0.01966, 0.01966, 0.0, 0.0, 29.0, 17.0, 41.0, 49.0, 1.195, 0.05372, 0.03306, 1.625, 0.08678, 0.008936, 11.82, 0.3529, 120.0, 120.0, 0.0, 24.03, 4.161, 0.234, 0.2303, 0.2303, 0.03571, 0.03571, 0.1562, 0.2917, 0.2131, 0.03054, 0.0, 0.0, 29.0, 17.0, 41.0, 49.0, 1.195, 0.05372, 0.03306, 1.625, 0.08678, 0.008936, 11.82, 0.3529
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_52.mid",26.0, 12.0, 2.0, 1.0, 43.0, 0.0, 0.0, 1.0, 1.0, 3.0, 121.0, 5.56, 127.0, 7.0, 0.43, 0.47, 0.2326, 0.2128, 2.0, 3.0, 9.55, 2.392, 3.625, -1.219, -1.806, 2.185, 9.725, 6.168, 5.647, 0.0, 84.0, 0.0, 125.0, 5.0, 0.0, 2.778, 6.0, 2.0, 0.2121, 0.9524, 0.4747, 0.2121, 0.1212, 0.3232, 0.2323, 0.1212, 0.0404, 0.0101, 0.0404, 0.0202, 0.0, 0.0, 1.556, 0.0, 0.5897, 1.279, 4.475, 2.984, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.161, 2.161, 0.1952, 2.0, 3.0, 2.0, 0.32, 0.98, 0.68, 0.0, 0.0, 0.02, 0.25, 0.75, 0.425, 0.5, 0.66, 0.4848, 1.0, 0.1256, -1.791, 5.437, 3.846, 3.0, 3.184, 0.06833, 0.0625, 0.03298, 0.1184, 0.1184, 0.1184, 0.1458, 0.1458, 0.1181, 0.1181, 0.125, 0.125, 0.01415, 0.01415, 0.0, 0.0, 27.0, 21.0, 43.0, 41.0, 1.049, 0.04126, 0.02947, 1.4, 0.07073, 0.008413, 7.762, 0.3333, 120.0, 120.0, 0.0, 23.14, 4.322, 0.4596, 0.2204, 0.2204, 0.04123, 0.04123, 0.1458, 0.3542, 0.204, 0.03726, 0.0, 0.0, 27.0, 21.0, 43.0, 41.0, 1.049, 0.04126, 0.02947, 1.4, 0.07073, 0.008413, 7.762, 0.3333
