,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_41.mid",25.0, 12.0, 2.0, 0.0, 32.0, 0.01, 0.54, 0.45, 2.0, 3.0, 71.0, 5.21, 73.0, 1.0, 0.12, 0.13, 0.75, 0.8462, 5.0, 7.0, 5.593, 3.465, 3.377, -0.4238, 0.1818, -0.1155, 6.824, 4.958, 5.088, 0.0, 54.0, 6.0, 66.0, 6.0, 1.0, 3.818, 4.0, 3.0, 0.2222, 0.5455, 0.4848, 0.1111, 0.2222, 0.303, 0.2323, 0.07071, 0.06061, 0.08081, 0.08081, 0.05051, 0.0101, 0.0, 0.9167, 0.01, 0.5, 1.796, 7.633, 5.241, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.804, 2.804, 0.1829, 3.0, 4.0, 2.0, 0.67, 0.99, 0.33, 0.0, 0.0, 0.01, 0.125, 0.75, 0.3237, 0.25, 0.58, 0.5517, 1.0, 0.1366, 1.62, 5.55, 2.5, 2.0, 2.242, 0.05958, 0.0625, 0.04028, 0.125, 0.125, 0.125, 0.2083, 0.2083, 0.1326, 0.1326, 0.125, 0.125, 0.03394, 0.03394, 0.0, 0.0, 26.0, 19.0, 43.0, 41.0, 1.049, 0.04394, 0.03333, 1.318, 0.07727, 0.007996, 10.79, 0.2105, 120.0, 120.0, 0.0, 17.83, 5.607, 0.718, 0.1682, 0.1682, 0.05379, 0.05379, 0.02083, 0.3125, 0.156, 0.05243, 0.11, 0.0, 26.0, 19.0, 43.0, 41.0, 1.049, 0.04394, 0.03333, 1.318, 0.07727, 0.007996, 10.79, 0.2105
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_42.mid",25.0, 12.0, 2.0, 1.0, 27.0, 0.04, 0.64, 0.32, 1.0, 5.0, 68.0, 4.22, 72.0, 0.0, 0.14, 0.21, 0.6429, 0.5714, 3.0, 3.0, 6.624, 3.457, 3.667, -1.06, 0.1909, 0.5727, 5.922, 5.3, 4.885, 0.0, 63.0, 3.0, 67.0, 7.0, 1.0, 3.99, 6.0, 1.0, 0.1735, 0.7059, 0.449, 0.1224, 0.1735, 0.2959, 0.2041, 0.09184, 0.07143, 0.07143, 0.06122, 0.04082, 0.0102, 0.03061, 1.0, 0.01, 0.5, 1.593, 7.13, 4.706, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.792, 2.792, 0.2158, 2.0, 3.0, 2.0, 0.69, 1.0, 0.31, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3212, 0.25, 0.64, 0.4844, 1.0, 0.1234, 1.732, 4.976, 2.857, 2.0, 2.102, 0.06292, 0.0625, 0.03803, 0.1274, 0.1274, 0.1274, 0.1875, 0.1875, 0.1458, 0.1458, 0.125, 0.125, 0.02839, 0.02839, 0.0, 0.0, 26.0, 24.0, 40.0, 51.0, 1.275, 0.03794, 0.03338, 1.136, 0.07132, 0.008171, 6.125, 0.2083, 120.0, 120.0, 0.0, 17.91, 5.585, 0.3589, 0.1707, 0.1707, 0.04521, 0.04521, 0.0, 0.25, 0.1562, 0.04405, 0.07, 0.0, 26.0, 24.0, 40.0, 51.0, 1.275, 0.03794, 0.03338, 1.136, 0.07132, 0.008171, 6.125, 0.2083
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_43.mid",33.0, 12.0, 2.0, 0.0, 47.0, 0.02, 0.33, 0.65, 2.0, 4.0, 73.0, 6.06, 82.0, 3.0, 0.12, 0.14, 0.9167, 1.0, 7.0, 8.0, 8.908, 3.709, 3.219, -0.3839, 0.04854, -0.05592, 7.1, 4.727, 5.071, 0.0, 51.0, 3.0, 76.0, 4.0, 1.0, 4.394, 4.0, 3.0, 0.202, 0.8, 0.4444, 0.06061, 0.202, 0.3131, 0.2727, 0.06061, 0.0404, 0.07071, 0.09091, 0.0404, 0.0, 0.05051, 0.6875, 0.01, 0.5269, 1.632, 7.614, 5.255, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.97, 2.97, 1.403, 2.0, 3.0, 2.0, 0.72, 1.0, 0.28, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3025, 0.25, 0.58, 0.4828, 1.0, 0.1308, 1.204, 5.182, 2.0, 1.0, 1.457, 0.05375, 0.04167, 0.04179, 0.1399, 0.1399, 0.1399, 0.1875, 0.1875, 0.1347, 0.1347, 0.125, 0.125, 0.02596, 0.02596, 0.0, 0.0, 31.0, 18.0, 43.0, 49.0, 1.14, 0.0404, 0.03175, 1.273, 0.07215, 0.008021, 7.5, 0.2778, 120.0, 120.0, 0.0, 16.83, 5.941, 0.7593, 0.1587, 0.1587, 0.0534, 0.0534, 0.04167, 0.2708, 0.1448, 0.05238, 0.21, 0.0, 31.0, 18.0, 43.0, 49.0, 1.14, 0.0404, 0.03175, 1.273, 0.07215, 0.008021, 7.5, 0.2778
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_44.mid",28.0, 12.0, 1.0, 0.0, 33.0, 0.05, 0.47, 0.48, 2.0, 5.0, 70.0, 6.26, 73.0, 11.0, 0.1, 0.12, 0.7, 0.9167, 5.0, 2.0, 8.869, 3.434, 3.23, -0.5615, -0.6465, 0.5016, 5.424, 5.046, 5.106, 0.0, 76.0, 4.0, 67.0, 7.0, 2.0, 4.724, 6.0, 2.0, 0.1327, 0.8462, 0.4694, 0.1122, 0.1122, 0.2449, 0.1837, 0.05102, 0.102, 0.08163, 0.1224, 0.05102, 0.03061, 0.02041, 1.0, 0.02, 0.5632, 1.611, 8.426, 6.527, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.792, 2.792, 0.1055, 2.0, 3.0, 2.0, 0.73, 1.0, 0.27, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3113, 0.25, 0.68, 0.3971, 1.0, 0.1185, 1.55, 5.337, 2.174, 2.0, 1.596, 0.06083, 0.0625, 0.03891, 0.1367, 0.1367, 0.1367, 0.2083, 0.2083, 0.1446, 0.1446, 0.125, 0.125, 0.03079, 0.03079, 0.0, 0.0, 24.0, 24.0, 51.0, 62.0, 1.216, 0.03091, 0.03091, 1.0, 0.06182, 0.008232, 4.208, 0.2083, 120.0, 120.0, 0.0, 17.91, 5.585, 0.2018, 0.1709, 0.1709, 0.04383, 0.04383, 0.0, 0.2396, 0.1546, 0.04391, 0.06, 0.0, 24.0, 24.0, 51.0, 62.0, 1.216, 0.03091, 0.03091, 1.0, 0.06182, 0.008232, 4.208, 0.2083
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_45.mid",25.0, 12.0, 1.0, 0.0, 24.0, 0.04, 0.88, 0.08, 2.0, 3.0, 64.0, 5.7, 64.0, 4.0, 0.1, 0.13, 0.8, 0.9231, 1.0, 7.0, 5.497, 3.383, 3.403, -0.2074, 0.6208, 0.2997, 5.764, 5.082, 5.055, 0.0, 67.0, 7.0, 64.0, 4.0, 1.0, 3.646, 4.0, 1.0, 0.2121, 0.8571, 0.4242, 0.07071, 0.2121, 0.3939, 0.2525, 0.05051, 0.06061, 0.0404, 0.06061, 0.06061, 0.0, 0.0101, 1.083, 0.0, 0.5217, 1.673, 6.527, 5.825, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.567, 2.567, 0.34, 3.0, 4.0, 2.0, 0.53, 0.98, 0.47, 0.0, 0.0, 0.02, 0.125, 0.75, 0.3625, 0.25, 0.45, 1.0, 1.0, 0.1481, 2.279, 5.186, 2.222, 2.0, 1.475, 0.06104, 0.0625, 0.03807, 0.1043, 0.1043, 0.1043, 0.2083, 0.2083, 0.1333, 0.1333, 0.125, 0.125, 0.03287, 0.03287, 0.0, 0.0, 33.0, 33.0, 41.0, 44.0, 1.073, 0.03177, 0.03177, 1.0, 0.06355, 0.007973, 6.242, 0.2121, 120.0, 120.0, 0.0, 19.48, 5.134, 0.8378, 0.1851, 0.1851, 0.06292, 0.06292, 0.07292, 0.3542, 0.1745, 0.05982, 0.11, 0.0, 33.0, 33.0, 41.0, 44.0, 1.073, 0.03177, 0.03177, 1.0, 0.06355, 0.007973, 6.242, 0.2121
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_46.mid",34.0, 12.0, 0.0, 0.0, 37.0, 0.0, 0.34, 0.66, 3.0, 3.0, 76.0, 5.48, 91.0, 7.0, 0.07, 0.13, 0.8571, 0.9231, 27.0, 1.0, 9.686, 3.386, 3.436, -0.07433, -0.4607, 0.3143, 5.319, 4.997, 4.919, 0.0, 64.0, 4.0, 90.0, 6.0, 1.0, 3.879, 5.0, 1.0, 0.2323, 0.5217, 0.3939, 0.1212, 0.2323, 0.3232, 0.1717, 0.08081, 0.1212, 0.0202, 0.07071, 0.06061, 0.0202, 0.0101, 0.8889, 0.02, 0.5747, 1.776, 7.816, 4.449, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.976, 2.976, 1.422, 2.0, 3.0, 2.0, 0.74, 1.0, 0.26, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3, 0.25, 0.62, 0.4194, 1.0, 0.1256, 1.194, 5.387, 2.041, 1.0, 1.903, 0.06042, 0.0625, 0.03821, 0.1234, 0.1234, 0.1234, 0.1875, 0.1875, 0.1406, 0.1406, 0.125, 0.125, 0.02827, 0.02827, 0.0, 0.0, 26.0, 19.0, 43.0, 41.0, 1.049, 0.03857, 0.03286, 1.174, 0.07143, 0.008002, 4.947, 0.1579, 120.0, 120.0, 0.0, 16.8, 5.952, 0.5751, 0.1577, 0.1577, 0.0502, 0.0502, 0.02083, 0.25, 0.1473, 0.04597, 0.16, 0.0, 26.0, 19.0, 43.0, 41.0, 1.049, 0.03857, 0.03286, 1.174, 0.07143, 0.008002, 4.947, 0.1579
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_47.mid",31.0, 12.0, 0.0, 0.0, 30.0, 0.13, 0.71, 0.16, 3.0, 2.0, 65.0, 5.52, 68.0, 3.0, 0.08, 0.11, 1.0, 1.0, 3.0, 1.0, 7.821, 3.591, 3.327, -0.7518, -0.401, 0.3607, 5.225, 4.928, 5.082, 0.0, 67.0, 7.0, 69.0, 9.0, 1.0, 5.051, 5.0, 2.0, 0.1717, 0.6471, 0.4747, 0.06061, 0.1717, 0.2626, 0.2222, 0.06061, 0.101, 0.06061, 0.06061, 0.07071, 0.0303, 0.07071, 1.0, 0.03, 0.4839, 1.603, 8.569, 6.5, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.834, 2.834, 0.2723, 2.0, 3.0, 2.0, 0.76, 1.0, 0.24, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2988, 0.25, 0.67, 0.3582, 1.0, 0.119, 1.229, 5.656, 2.083, 1.0, 1.514, 0.06646, 0.0625, 0.03777, 0.16, 0.16, 0.16, 0.2083, 0.2083, 0.1426, 0.1426, 0.125, 0.125, 0.03156, 0.03156, 0.0, 0.0, 26.0, 26.0, 41.0, 43.0, 1.049, 0.03308, 0.03158, 1.048, 0.06466, 0.008025, 12.0, 0.07692, 120.0, 120.0, 0.0, 17.65, 5.667, 0.3922, 0.1665, 0.1665, 0.0492, 0.0492, 0.02083, 0.2292, 0.1482, 0.04537, 0.14, 0.0, 26.0, 26.0, 41.0, 43.0, 1.049, 0.03308, 0.03158, 1.048, 0.06466, 0.008025, 12.0, 0.07692
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_48.mid",37.0, 12.0, 0.0, 0.0, 46.0, 0.07, 0.35, 0.58, 2.0, 3.0, 72.0, 5.77, 74.0, 2.0, 0.08, 0.12, 0.875, 1.0, 3.0, 8.0, 10.01, 3.455, 3.458, -0.5967, -0.1997, -0.1475, 5.995, 4.983, 4.989, 0.0, 83.0, 11.0, 67.0, 7.0, 1.0, 4.141, 4.0, 2.0, 0.1818, 1.0, 0.4343, 0.1111, 0.1818, 0.303, 0.2323, 0.07071, 0.0404, 0.0404, 0.1313, 0.0303, 0.0202, 0.0202, 3.6, 0.02, 0.5114, 1.544, 7.14, 5.569, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.683, 2.683, 0.2851, 3.0, 4.0, 2.0, 0.62, 0.99, 0.38, 0.0, 0.0, 0.01, 0.125, 0.75, 0.3387, 0.25, 0.55, 0.6727, 1.0, 0.138, 1.93, 5.216, 2.326, 2.0, 1.756, 0.06188, 0.0625, 0.03809, 0.1185, 0.1185, 0.1185, 0.2083, 0.2083, 0.1515, 0.1515, 0.1458, 0.1458, 0.0265, 0.0265, 0.0, 0.0, 26.0, 20.0, 41.0, 49.0, 1.195, 0.03931, 0.03459, 1.136, 0.0739, 0.008166, 10.4, 0.15, 120.0, 120.0, 0.0, 18.64, 5.366, 0.4982, 0.1763, 0.1763, 0.05541, 0.05541, 0.02083, 0.3125, 0.1643, 0.05288, 0.1, 0.0, 26.0, 20.0, 41.0, 49.0, 1.195, 0.03931, 0.03459, 1.136, 0.0739, 0.008166, 10.4, 0.15
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_49.mid",30.0, 12.0, 0.0, 0.0, 33.0, 0.02, 0.56, 0.42, 3.0, 4.0, 70.0, 6.43, 67.0, 11.0, 0.07, 0.12, 1.0, 1.0, 4.0, 4.0, 7.434, 3.285, 3.384, -0.1493, -0.5205, -0.09751, 5.84, 5.099, 4.928, 0.0, 58.0, 10.0, 70.0, 10.0, 5.0, 4.889, 5.0, 3.0, 0.1313, 0.9231, 0.3939, 0.08081, 0.1111, 0.2323, 0.1717, 0.1313, 0.08081, 0.09091, 0.1111, 0.05051, 0.0, 0.05051, 1.833, 0.01, 0.5165, 1.717, 9.094, 5.31, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.752, 2.752, 0.1942, 2.0, 3.0, 2.0, 0.69, 1.0, 0.31, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3187, 0.25, 0.62, 0.5, 1.0, 0.1261, 1.636, 4.991, 2.326, 2.0, 1.874, 0.05792, 0.04167, 0.03924, 0.1365, 0.1365, 0.1365, 0.2083, 0.2083, 0.1458, 0.1458, 0.1458, 0.1458, 0.0315, 0.0315, 0.0, 0.0, 29.0, 29.0, 44.0, 41.0, 1.073, 0.03231, 0.03231, 1.0, 0.06462, 0.007846, 5.414, 0.2759, 120.0, 120.0, 0.0, 18.17, 5.505, 0.6895, 0.1714, 0.1714, 0.05468, 0.05468, 0.0, 0.2812, 0.1569, 0.04888, 0.11, 0.0, 29.0, 29.0, 44.0, 41.0, 1.073, 0.03231, 0.03231, 1.0, 0.06462, 0.007846, 5.414, 0.2759
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_5.mid",30.0, 12.0, 1.0, 0.0, 33.0, 0.0, 0.13, 0.87, 1.0, 4.0, 81.0, 5.57, 87.0, 5.0, 0.1, 0.16, 0.7, 0.8125, 10.0, 2.0, 7.671, 2.989, 3.496, -0.3246, 0.5721, 0.1974, 6.02, 5.405, 4.977, 0.0, 75.0, 3.0, 93.0, 9.0, 3.0, 4.283, 5.0, 2.0, 0.1717, 0.8235, 0.4848, 0.09091, 0.1414, 0.2828, 0.303, 0.05051, 0.0404, 0.0404, 0.1111, 0.0303, 0.0101, 0.0404, 1.308, 0.01, 0.5556, 1.698, 7.943, 5.519, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.904, 2.904, 0.2939, 2.0, 3.0, 3.0, 0.69, 1.0, 0.31, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3088, 0.25, 0.54, 0.5741, 1.0, 0.1358, 1.298, 4.96, 1.818, 1.0, 1.402, 0.0625, 0.0625, 0.03827, 0.1216, 0.1216, 0.1216, 0.1875, 0.1875, 0.1271, 0.1271, 0.125, 0.125, 0.02494, 0.02494, 0.0, 0.0, 28.0, 15.0, 43.0, 51.0, 1.186, 0.04227, 0.0379, 1.115, 0.08017, 0.008055, 14.4, 0.2, 120.0, 120.0, 0.0, 17.22, 5.808, 0.3205, 0.1624, 0.1624, 0.05316, 0.05316, 0.04167, 0.2812, 0.1512, 0.05204, 0.19, 0.0, 28.0, 15.0, 43.0, 51.0, 1.186, 0.04227, 0.0379, 1.115, 0.08017, 0.008055, 14.4, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_50.mid",24.0, 12.0, 2.0, 1.0, 28.0, 0.0, 0.29, 0.71, 2.0, 4.0, 76.0, 6.59, 83.0, 11.0, 0.13, 0.2, 0.6923, 0.55, 1.0, 2.0, 7.001, 3.734, 3.453, -0.6213, -0.3294, 0.4952, 5.641, 4.969, 5.024, 0.0, 83.0, 11.0, 77.0, 5.0, 1.0, 4.465, 3.0, 1.0, 0.2222, 0.6364, 0.3636, 0.07071, 0.2222, 0.3636, 0.1717, 0.06061, 0.07071, 0.06061, 0.1111, 0.0, 0.0404, 0.05051, 1.125, 0.03, 0.5326, 1.614, 7.649, 5.75, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.741, 2.741, 0.3529, 3.0, 4.0, 2.0, 0.69, 0.99, 0.31, 0.0, 0.0, 0.01, 0.125, 0.75, 0.315, 0.25, 0.57, 0.5263, 1.0, 0.1382, 1.411, 5.673, 1.852, 1.0, 1.642, 0.06062, 0.0625, 0.03782, 0.1405, 0.1405, 0.1405, 0.1875, 0.1875, 0.1344, 0.1344, 0.125, 0.125, 0.02744, 0.02744, 0.0, 0.0, 24.0, 24.0, 41.0, 43.0, 1.049, 0.03616, 0.03616, 1.0, 0.07233, 0.007812, 12.38, 0.1667, 120.0, 120.0, 0.0, 18.24, 5.483, 0.709, 0.1727, 0.1727, 0.05608, 0.05608, 0.02083, 0.3333, 0.1568, 0.05394, 0.15, 0.0, 24.0, 24.0, 41.0, 43.0, 1.049, 0.03616, 0.03616, 1.0, 0.07233, 0.007812, 12.38, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_51.mid",32.0, 12.0, 0.0, 0.0, 37.0, 0.13, 0.37, 0.5, 3.0, 3.0, 70.0, 6.32, 81.0, 6.0, 0.08, 0.14, 0.875, 1.0, 6.0, 3.0, 10.04, 3.152, 3.126, -0.8849, 0.3045, -0.1535, 5.518, 5.073, 5.019, 0.0, 71.0, 11.0, 55.0, 7.0, 1.0, 4.02, 5.0, 1.0, 0.2424, 0.6667, 0.404, 0.09091, 0.2424, 0.404, 0.1818, 0.06061, 0.06061, 0.05051, 0.0303, 0.06061, 0.0, 0.06061, 1.0, 0.02, 0.5, 1.636, 7.127, 4.604, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.965, 2.965, 1.386, 2.0, 3.0, 3.0, 0.73, 1.0, 0.27, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2963, 0.25, 0.56, 0.4821, 1.0, 0.1325, 1.047, 5.229, 1.852, 1.0, 1.51, 0.05937, 0.0625, 0.03773, 0.1272, 0.1272, 0.1272, 0.1875, 0.1875, 0.1354, 0.1354, 0.125, 0.125, 0.02265, 0.02265, 0.0, 0.0, 32.0, 22.0, 41.0, 49.0, 1.195, 0.03634, 0.03343, 1.087, 0.06977, 0.007778, 11.45, 0.1364, 120.0, 120.0, 0.0, 16.86, 5.93, 0.2787, 0.1587, 0.1587, 0.05269, 0.05269, 0.01042, 0.2604, 0.1472, 0.05154, 0.19, 0.0, 32.0, 22.0, 41.0, 49.0, 1.195, 0.03634, 0.03343, 1.087, 0.06977, 0.007778, 11.45, 0.1364
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch3500_52.mid",21.0, 12.0, 5.0, 0.0, 27.0, 0.01, 0.37, 0.62, 3.0, 5.0, 72.0, 4.85, 76.0, 5.0, 0.11, 0.12, 0.9091, 0.9167, 1.0, 1.0, 5.228, 3.192, 3.669, -0.637, -0.141, -0.4006, 9.343, 5.253, 4.857, 0.0, 70.0, 10.0, 70.0, 10.0, 3.0, 3.131, 5.0, 2.0, 0.2121, 0.9524, 0.4747, 0.09091, 0.202, 0.3737, 0.3232, 0.0404, 0.07071, 0.0404, 0.0303, 0.0202, 0.0, 0.0101, 1.909, 0.0, 0.4889, 1.525, 5.153, 5.723, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.934, 2.934, 0.1772, 2.0, 3.0, 2.0, 0.7, 1.0, 0.3, 0.0, 0.0, 0.0, 0.125, 0.5, 0.315, 0.25, 0.62, 0.4839, 1.0, 0.1262, 1.545, 5.066, 2.273, 2.0, 1.73, 0.0625, 0.0625, 0.03906, 0.1015, 0.1015, 0.1015, 0.1875, 0.1875, 0.1406, 0.1406, 0.1458, 0.1458, 0.03558, 0.03558, 0.0, 0.0, 29.0, 24.0, 49.0, 41.0, 1.195, 0.03785, 0.03639, 1.04, 0.07424, 0.007927, 11.25, 0.2083, 120.0, 120.0, 0.0, 17.04, 5.868, 0.1774, 0.16, 0.16, 0.03991, 0.03991, 0.07292, 0.2187, 0.1531, 0.03993, 0.12, 0.0, 29.0, 24.0, 49.0, 41.0, 1.195, 0.03785, 0.03639, 1.04, 0.07424, 0.007927, 11.25, 0.2083
