,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_41.mid",16.0, 12.0, 5.0, 0.0, 19.0, 0.0, 0.0, 1.0, 2.0, 5.0, 100.0, 4.85, 100.0, 2.0, 0.16, 0.16, 0.9375, 1.0, 2.0, 2.0, 3.05, 2.679, 3.359, 0.2459, 0.9517, -0.3304, 7.209, 5.676, 4.913, 0.0, 92.0, 8.0, 110.0, 2.0, 2.0, 1.636, 2.0, 1.0, 0.4444, 0.8409, 0.1818, 0.07071, 0.3737, 0.8182, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.75, 0.0, 0.5217, 1.122, 1.89, 3.938, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.59, 2.59, 0.08688, 1.0, 2.0, 2.0, 0.31, 1.0, 0.69, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4225, 0.5, 0.69, 0.4493, 1.0, 0.1162, -2.001, 4.855, 2.174, 1.0, 1.637, 0.1106, 0.1042, 0.01912, 0.0313, 0.0313, 0.0313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 13.0, 40.0, 46.0, 1.15, 0.05537, 0.05212, 1.063, 0.1075, 0.01245, 1.385, 0.2308, 120.0, 120.0, 0.0, 19.3, 5.181, 0.2211, 0.1827, 0.1827, 0.01605, 0.01605, 0.1562, 0.25, 0.187, 0.01197, 0.0, 0.0, 16.0, 13.0, 40.0, 46.0, 1.15, 0.05537, 0.05212, 1.063, 0.1075, 0.01245, 1.385, 0.2308
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_42.mid",17.0, 12.0, 4.0, 0.0, 16.0, 0.0, 0.0, 1.0, 4.0, 4.0, 88.0, 6.3, 93.0, 9.0, 0.13, 0.14, 0.7692, 0.8571, 1.0, 2.0, 4.055, 3.546, 3.233, -0.1036, -0.5922, -0.167, 5.068, 5.043, 5.195, 0.0, 92.0, 8.0, 88.0, 4.0, 2.0, 1.556, 2.0, 1.0, 0.4545, 0.9111, 0.1313, 0.06061, 0.4141, 0.8687, 0.07071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.4946, 1.081, 1.721, 3.84, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.619, 2.619, 0.05762, 1.0, 2.0, 2.0, 0.27, 1.0, 0.73, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4325, 0.5, 0.73, 0.3699, 1.0, 0.1115, -1.815, 5.274, 3.03, 2.0, 3.245, 0.1146, 0.125, 0.01608, 0.02564, 0.02564, 0.02564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 40.0, 45.0, 1.125, 0.07212, 0.06891, 1.047, 0.141, 0.01469, 1.0, 0.3333, 120.0, 120.0, 0.0, 19.09, 5.237, 0.01861, 0.1799, 0.1799, 0.009151, 0.009151, 0.1562, 0.2396, 0.186, 0.009483, 0.0, 0.0, 16.0, 12.0, 40.0, 45.0, 1.125, 0.07212, 0.06891, 1.047, 0.141, 0.01469, 1.0, 0.3333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_43.mid",13.0, 11.0, 4.0, 1.0, 13.0, 0.0, 0.0, 1.0, 1.0, 4.0, 99.0, 4.56, 99.0, 3.0, 0.21, 0.21, 0.9048, 0.9048, 1.0, 1.0, 2.26, 2.081, 3.191, -0.2124, 0.8074, 0.5641, 9.057, 7.735, 5.102, 0.0, 92.0, 8.0, 102.0, 6.0, 2.0, 1.717, 3.0, 1.0, 0.4545, 0.7778, 0.1919, 0.05051, 0.3535, 0.8081, 0.1414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.667, 0.0, 0.5213, 1.119, 1.988, 4.185, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.6, 2.6, 0.06853, 1.0, 2.0, 2.0, 0.31, 1.0, 0.69, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4225, 0.5, 0.69, 0.4493, 1.0, 0.1162, -2.001, 4.855, 2.222, 1.0, 1.82, 0.1125, 0.125, 0.01649, 0.02817, 0.02817, 0.02817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 14.0, 40.0, 46.0, 1.15, 0.06518, 0.062, 1.051, 0.1272, 0.01269, 1.286, 0.2857, 120.0, 120.0, 0.0, 19.23, 5.2, 0.1942, 0.1816, 0.1816, 0.01413, 0.01413, 0.1667, 0.2292, 0.1869, 0.01034, 0.0, 0.0, 16.0, 14.0, 40.0, 46.0, 1.15, 0.06518, 0.062, 1.051, 0.1272, 0.01269, 1.286, 0.2857
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_44.mid",14.0, 12.0, 5.0, 0.0, 13.0, 0.0, 0.0, 1.0, 1.0, 5.0, 91.0, 7.09, 91.0, 7.0, 0.19, 0.19, 0.9474, 0.9474, 1.0, 1.0, 2.567, 2.575, 3.416, 0.2454, 0.1049, -0.4655, 7.307, 7.066, 4.9, 0.0, 92.0, 8.0, 89.0, 5.0, 2.0, 1.626, 2.0, 1.0, 0.5354, 0.6226, 0.1313, 0.06061, 0.3333, 0.8687, 0.07071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.4946, 1.081, 1.802, 3.915, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.6, 2.6, 0.06853, 1.0, 2.0, 2.0, 0.16, 1.0, 0.84, 0.0, 0.0, 0.0, 0.25, 0.5, 0.46, 0.5, 0.84, 0.1905, 1.0, 0.09211, -1.303, 7.764, 3.448, 1.0, 3.258, 0.116, 0.125, 0.01458, 0.02329, 0.02329, 0.02329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 9.0, 52.0, 45.0, 1.156, 0.08567, 0.08402, 1.02, 0.1697, 0.01629, 0.8889, 0.4444, 120.0, 120.0, 0.0, 19.23, 5.2, 0.1047, 0.1816, 0.1816, 0.01011, 0.01011, 0.1562, 0.2187, 0.1878, 0.008564, 0.0, 0.0, 12.0, 9.0, 52.0, 45.0, 1.156, 0.08567, 0.08402, 1.02, 0.1697, 0.01629, 0.8889, 0.4444
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_45.mid",9.0, 9.0, 5.0, 2.0, 8.0, 0.0, 0.0, 1.0, 1.0, 5.0, 89.0, 5.95, 90.0, 6.0, 0.24, 0.24, 0.875, 0.875, 1.0, 1.0, 1.69, 1.69, 3.442, -0.08876, -0.08876, -0.4096, 5.96, 5.96, 5.086, 0.0, 92.0, 8.0, 92.0, 8.0, 2.0, 1.636, 2.0, 1.0, 0.4747, 0.8085, 0.1313, 0.05051, 0.3838, 0.8586, 0.08081, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.5, 1.068, 1.773, 4.107, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.602, 2.602, 0.06273, 1.0, 2.0, 2.0, 0.21, 1.0, 0.79, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4475, 0.5, 0.79, 0.2658, 1.0, 0.1023, -1.539, 6.278, 2.703, 1.0, 2.778, 0.1144, 0.125, 0.01608, 0.02385, 0.02385, 0.02385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 13.0, 52.0, 62.0, 1.192, 0.0623, 0.06066, 1.027, 0.123, 0.0141, 1.231, 0.3846, 120.0, 120.0, 0.0, 19.22, 5.203, 0.1909, 0.1815, 0.1815, 0.01114, 0.01114, 0.1562, 0.2292, 0.1876, 0.009652, 0.0, 0.0, 16.0, 13.0, 52.0, 62.0, 1.192, 0.0623, 0.06066, 1.027, 0.123, 0.0141, 1.231, 0.3846
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_46.mid",14.0, 12.0, 4.0, 0.0, 14.0, 0.0, 0.0, 1.0, 1.0, 4.0, 89.0, 5.32, 89.0, 5.0, 0.19, 0.19, 0.7368, 0.7368, 1.0, 1.0, 2.842, 2.737, 3.401, 0.08446, 0.3507, -0.4234, 5.989, 5.507, 4.893, 0.0, 92.0, 8.0, 88.0, 4.0, 2.0, 1.737, 3.0, 1.0, 0.4646, 0.8261, 0.1515, 0.0202, 0.3838, 0.8485, 0.1313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.333, 0.0, 0.5155, 1.078, 1.833, 4.074, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.616, 2.616, 0.05429, 1.0, 2.0, 2.0, 0.26, 1.0, 0.74, 0.0, 0.0, 0.0, 0.25, 0.5, 0.435, 0.5, 0.74, 0.3514, 1.0, 0.1102, -1.769, 5.405, 2.439, 1.0, 2.18, 0.1123, 0.125, 0.01698, 0.02507, 0.02507, 0.02507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 10.0, 40.0, 46.0, 1.15, 0.0779, 0.06359, 1.225, 0.1415, 0.01429, 1.0, 0.3, 120.0, 120.0, 0.0, 19.11, 5.232, 0.03222, 0.1807, 0.1807, 0.01183, 0.01183, 0.1562, 0.2083, 0.1864, 0.01056, 0.0, 0.0, 15.0, 10.0, 40.0, 46.0, 1.15, 0.0779, 0.06359, 1.225, 0.1415, 0.01429, 1.0, 0.3
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_47.mid",10.0, 10.0, 6.0, 1.0, 10.0, 0.0, 0.0, 1.0, 2.0, 5.0, 94.0, 7.27, 94.0, 10.0, 0.24, 0.24, 0.6667, 0.6667, 1.0, 1.0, 1.982, 3.884, 3.33, 0.2271, -1.336, -0.2072, 6.338, 5.469, 5.026, 0.0, 92.0, 8.0, 94.0, 10.0, 2.0, 1.737, 2.0, 1.0, 0.4949, 0.7143, 0.1515, 0.0404, 0.3535, 0.8485, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8333, 0.0, 0.5158, 1.056, 1.844, 3.825, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.588, 2.588, 0.08685, 1.0, 2.0, 2.0, 0.22, 1.0, 0.78, 0.0, 0.0, 0.0, 0.25, 0.5, 0.445, 0.5, 0.78, 0.2821, 1.0, 0.1041, -1.585, 6.067, 2.857, 2.0, 2.767, 0.1121, 0.125, 0.01695, 0.02642, 0.02642, 0.02642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 16.0, 44.0, 152.0, 3.455, 0.05657, 0.05657, 1.0, 0.1131, 0.01282, 1.625, 0.125, 120.0, 120.0, 0.0, 19.32, 5.175, 0.09524, 0.1824, 0.1824, 0.01203, 0.01203, 0.1562, 0.2187, 0.1881, 0.01066, 0.0, 0.0, 21.0, 16.0, 44.0, 152.0, 3.455, 0.05657, 0.05657, 1.0, 0.1131, 0.01282, 1.625, 0.125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_48.mid",19.0, 12.0, 3.0, 0.0, 18.0, 0.0, 0.0, 1.0, 1.0, 5.0, 89.0, 6.19, 93.0, 11.0, 0.11, 0.13, 0.8182, 0.9231, 9.0, 11.0, 4.507, 3.794, 3.439, -0.4327, -0.6404, 0.04362, 5.069, 4.912, 5.043, 0.0, 92.0, 8.0, 87.0, 3.0, 2.0, 1.626, 3.0, 1.0, 0.4444, 0.8636, 0.1717, 0.06061, 0.3838, 0.8283, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.5, 0.0, 0.5161, 1.107, 1.881, 3.883, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.603, 2.603, 0.06415, 1.0, 2.0, 2.0, 0.17, 1.0, 0.83, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4575, 0.5, 0.83, 0.2048, 1.0, 0.09438, -1.351, 7.392, 3.571, 1.0, 5.066, 0.1133, 0.125, 0.01809, 0.02278, 0.02278, 0.02278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 8.0, 45.0, 52.0, 1.156, 0.08703, 0.08046, 1.082, 0.1675, 0.01633, 0.875, 0.125, 120.0, 120.0, 0.0, 19.21, 5.206, 0.09178, 0.1817, 0.1817, 0.01155, 0.01155, 0.1458, 0.2292, 0.1877, 0.01078, 0.0, 0.0, 11.0, 8.0, 45.0, 52.0, 1.156, 0.08703, 0.08046, 1.082, 0.1675, 0.01633, 0.875, 0.125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_49.mid",10.0, 10.0, 4.0, 3.0, 9.0, 0.0, 0.0, 1.0, 1.0, 4.0, 94.0, 7.74, 95.0, 11.0, 0.25, 0.25, 0.88, 0.88, 1.0, 1.0, 1.715, 3.912, 3.337, 0.4548, -0.9662, 0.3057, 6.721, 5.944, 5.104, 0.0, 92.0, 8.0, 94.0, 10.0, 1.0, 1.576, 2.0, 1.0, 0.4848, 0.8542, 0.09091, 0.0202, 0.4848, 0.899, 0.07071, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5052, 1.054, 1.674, 4.207, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.588, 2.588, 0.09263, 1.0, 2.0, 2.0, 0.21, 1.0, 0.79, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4475, 0.5, 0.79, 0.2658, 1.0, 0.1023, -1.539, 6.278, 2.703, 1.0, 3.455, 0.1133, 0.125, 0.01833, 0.02749, 0.02749, 0.02749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 45.0, 62.0, 1.378, 0.06383, 0.06383, 1.0, 0.1277, 0.01409, 1.417, 0.08333, 120.0, 120.0, 0.0, 19.32, 5.175, 0.1611, 0.1827, 0.1827, 0.01221, 0.01221, 0.1562, 0.25, 0.1879, 0.01087, 0.0, 0.0, 16.0, 12.0, 45.0, 62.0, 1.378, 0.06383, 0.06383, 1.0, 0.1277, 0.01409, 1.417, 0.08333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_5.mid",14.0, 12.0, 5.0, 0.0, 14.0, 0.0, 0.0, 1.0, 2.0, 3.0, 94.0, 4.6, 96.0, 0.0, 0.19, 0.19, 0.7368, 0.7895, 1.0, 2.0, 2.796, 3.987, 3.37, -1.116, 1.204, 1.104, 6.142, 4.613, 4.875, 0.0, 92.0, 8.0, 95.0, 11.0, 2.0, 1.727, 4.0, 1.0, 0.4545, 0.6667, 0.2323, 0.09091, 0.303, 0.7576, 0.1414, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.5222, 1.154, 2.077, 4.241, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.576, 2.576, 0.06275, 1.0, 2.0, 2.0, 0.17, 1.0, 0.83, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4575, 0.5, 0.83, 0.2048, 1.0, 0.09438, -1.351, 7.392, 3.846, 2.0, 4.305, 0.1125, 0.125, 0.01801, 0.02738, 0.02738, 0.02738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 11.0, 40.0, 156.0, 3.9, 0.05574, 0.05082, 1.097, 0.1066, 0.01243, 1.545, 0.1818, 120.0, 120.0, 0.0, 19.41, 5.153, 0.1132, 0.1838, 0.1838, 0.01445, 0.01445, 0.1458, 0.2187, 0.1888, 0.01091, 0.0, 0.0, 15.0, 11.0, 40.0, 156.0, 3.9, 0.05574, 0.05082, 1.097, 0.1066, 0.01243, 1.545, 0.1818
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_50.mid",17.0, 12.0, 3.0, 0.0, 16.0, 0.0, 0.0, 1.0, 5.0, 3.0, 87.0, 6.15, 88.0, 10.0, 0.12, 0.14, 0.75, 0.8571, 3.0, 6.0, 4.212, 3.445, 3.23, -0.6053, 0.1306, -0.02786, 5.195, 4.997, 5.148, 0.0, 92.0, 8.0, 82.0, 10.0, 2.0, 1.697, 2.0, 1.0, 0.5556, 0.5455, 0.1414, 0.05051, 0.303, 0.8586, 0.09091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.5, 1.068, 1.886, 3.765, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.602, 2.602, 0.1363, 1.0, 2.0, 2.0, 0.23, 1.0, 0.77, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4425, 0.5, 0.77, 0.2987, 1.0, 0.1057, -1.631, 5.877, 2.564, 1.0, 2.36, 0.1142, 0.125, 0.01813, 0.02547, 0.02547, 0.02547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 12.0, 40.0, 53.0, 1.325, 0.07097, 0.05968, 1.189, 0.1306, 0.0147, 1.167, 0.25, 120.0, 120.0, 0.0, 19.22, 5.203, 0.09823, 0.1817, 0.1817, 0.01183, 0.01183, 0.1562, 0.25, 0.1873, 0.01057, 0.0, 0.0, 15.0, 12.0, 40.0, 53.0, 1.325, 0.07097, 0.05968, 1.189, 0.1306, 0.0147, 1.167, 0.25
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_51.mid",11.0, 11.0, 6.0, 0.0, 11.0, 0.0, 0.0, 1.0, 2.0, 5.0, 96.0, 5.15, 95.0, 11.0, 0.19, 0.19, 0.8421, 0.8421, 1.0, 11.0, 2.249, 4.317, 3.392, 0.4669, 0.7992, -0.02653, 5.711, 4.531, 5.049, 0.0, 92.0, 8.0, 99.0, 3.0, 1.0, 1.606, 2.0, 1.0, 0.4343, 0.9767, 0.1414, 0.0404, 0.4343, 0.8586, 0.101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.5158, 1.056, 1.722, 3.296, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.59, 2.59, 0.08688, 1.0, 2.0, 2.0, 0.2, 1.0, 0.8, 0.0, 0.0, 0.0, 0.25, 0.5, 0.45, 0.5, 0.8, 0.25, 1.0, 0.1005, -1.492, 6.512, 3.03, 1.0, 2.995, 0.1142, 0.125, 0.01635, 0.02536, 0.02536, 0.02536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 12.0, 52.0, 45.0, 1.156, 0.06056, 0.05892, 1.028, 0.1195, 0.01347, 1.25, 0.3333, 120.0, 120.0, 0.0, 19.3, 5.181, 0.2211, 0.1826, 0.1826, 0.01309, 0.01309, 0.1562, 0.2292, 0.1881, 0.009801, 0.0, 0.0, 15.0, 12.0, 52.0, 45.0, 1.156, 0.06056, 0.05892, 1.028, 0.1195, 0.01347, 1.25, 0.3333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run4\run4_epoch4096_52.mid",9.0, 9.0, 5.0, 1.0, 8.0, 0.0, 0.0, 1.0, 1.0, 5.0, 92.0, 7.43, 92.0, 8.0, 0.22, 0.22, 0.6818, 0.6818, 2.0, 2.0, 1.956, 2.536, 3.434, 0.2301, -0.6744, -0.2708, 5.597, 8.419, 4.953, 0.0, 92.0, 8.0, 95.0, 11.0, 2.0, 1.687, 2.0, 1.0, 0.5152, 0.6863, 0.1212, 0.0404, 0.3535, 0.8687, 0.08081, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.5053, 1.056, 1.789, 3.778, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.588, 2.588, 0.06297, 1.0, 2.0, 1.0, 0.13, 1.0, 0.87, 0.0, 0.0, 0.0, 0.25, 0.5, 0.4675, 0.5, 0.87, 0.1494, 1.0, 0.0845, -1.154, 9.238, 4.762, 2.0, 5.804, 0.1148, 0.125, 0.01524, 0.02156, 0.02156, 0.02156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 10.0, 45.0, 52.0, 1.156, 0.07225, 0.07061, 1.023, 0.1429, 0.01472, 0.9, 0.1, 120.0, 120.0, 0.0, 19.32, 5.175, 0.09524, 0.1824, 0.1824, 0.01002, 0.01002, 0.1562, 0.2187, 0.1891, 0.009051, 0.0, 0.0, 11.0, 10.0, 45.0, 52.0, 1.156, 0.07225, 0.07061, 1.023, 0.1429, 0.01472, 0.9, 0.1
