,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_41.mid",43.0, 12.0, 0.0, 0.0, 64.0, 0.93, 0.07, 0.0, 5.0, 3.0, 31.0, 5.73, 28.0, 9.0, 0.06, 0.12, 1.0, 0.9167, 2.0, 3.0, 13.87, 3.55, 3.277, 0.3051, -0.2282, 0.2838, 5.73, 4.917, 5.19, 0.0, 57.0, 9.0, 1.0, 1.0, 4.0, 4.384, 6.0, 3.0, 0.1616, 0.8125, 0.4646, 0.06061, 0.1313, 0.2626, 0.2626, 0.101, 0.06061, 0.101, 0.09091, 0.0404, 0.0, 0.0202, 0.625, 0.01, 0.4516, 1.632, 7.386, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.538, 2.538, 0.5655, 2.0, 3.0, 3.0, 0.82, 1.0, 0.18, 0.0, 0.0, 0.0, 0.125, 0.5, 0.27, 0.25, 0.62, 0.3226, 1.0, 0.1188, 0.505, 6.283, 1.724, 1.0, 1.295, 0.05125, 0.04167, 0.03316, 0.302, 0.302, 0.302, 0.2917, 0.2917, 0.1681, 0.1681, 0.1458, 0.1458, 0.05215, 0.05215, 0.0, 0.0, 25.0, 21.0, 43.0, 41.0, 1.049, 0.03791, 0.03791, 1.0, 0.07583, 0.008025, 8.857, 0.1429, 120.0, 120.0, 0.0, 19.7, 5.077, 1.058, 0.1864, 0.1864, 0.07852, 0.07852, 0.02083, 0.2917, 0.1375, 0.05235, 0.26, 0.0, 25.0, 21.0, 43.0, 41.0, 1.049, 0.03791, 0.03791, 1.0, 0.07583, 0.008025, 8.857, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_42.mid",57.0, 12.0, 0.0, 0.0, 91.0, 0.43, 0.14, 0.43, 4.0, 4.0, 57.0, 6.23, 79.0, 9.0, 0.05, 0.17, 0.8, 0.6471, 58.0, 2.0, 28.37, 3.42, 3.229, -0.8768, -0.6755, 0.08362, 4.76, 5.17, 5.194, 0.0, 83.0, 11.0, 25.0, 1.0, 1.0, 4.485, 5.0, 1.0, 0.1414, 1.0, 0.4141, 0.07071, 0.1414, 0.2828, 0.1818, 0.1313, 0.07071, 0.09091, 0.08081, 0.06061, 0.0101, 0.0202, 1.571, 0.03, 0.4674, 1.484, 7.032, 4.457, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.492, 2.492, 1.118, 2.0, 3.0, 2.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2825, 0.25, 0.69, 0.2754, 1.0, 0.1132, 0.861, 6.356, 1.724, 1.0, 1.412, 0.05167, 0.04167, 0.03343, 0.2991, 0.2991, 0.2991, 0.3125, 0.3125, 0.1653, 0.1653, 0.1458, 0.1458, 0.05678, 0.05678, 0.0, 0.0, 30.0, 23.0, 43.0, 40.0, 1.075, 0.03885, 0.03041, 1.278, 0.06926, 0.007895, 10.48, 0.2174, 120.0, 120.0, 0.0, 20.06, 4.984, 2.45, 0.1908, 0.1908, 0.07421, 0.07421, 0.01042, 0.3021, 0.1406, 0.05074, 0.18, 0.0, 30.0, 23.0, 43.0, 40.0, 1.075, 0.03885, 0.03041, 1.278, 0.06926, 0.007895, 10.48, 0.2174
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_43.mid",52.0, 12.0, 0.0, 0.0, 80.0, 0.83, 0.16, 0.01, 1.0, 5.0, 25.0, 4.88, 0.0, 3.0, 0.05, 0.15, 1.0, 0.8667, 13.0, 2.0, 22.49, 3.655, 3.447, 1.105, 0.7223, -1.114, 5.442, 4.898, 4.971, 0.0, 80.0, 8.0, 5.0, 5.0, 1.0, 4.596, 5.0, 3.0, 0.1717, 0.8235, 0.4545, 0.09091, 0.1717, 0.2626, 0.1919, 0.1212, 0.06061, 0.08081, 0.08081, 0.07071, 0.0202, 0.0202, 0.3571, 0.02, 0.4444, 1.636, 8.2, 4.774, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.345, 2.345, 0.399, 2.0, 3.0, 3.0, 0.75, 1.0, 0.25, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2938, 0.25, 0.6, 0.4167, 1.0, 0.1273, 1.031, 5.445, 1.667, 1.0, 1.203, 0.05542, 0.04167, 0.03818, 0.32, 0.32, 0.32, 0.3125, 0.3125, 0.1789, 0.1789, 0.1667, 0.1667, 0.0566, 0.0566, 0.0, 0.0, 26.0, 16.0, 43.0, 41.0, 1.049, 0.04496, 0.03417, 1.316, 0.07914, 0.008036, 22.81, 0.1875, 120.0, 120.0, 0.0, 21.32, 4.69, 0.7921, 0.2029, 0.2029, 0.07639, 0.07639, 0.03125, 0.2396, 0.145, 0.04769, 0.18, 0.0, 26.0, 16.0, 43.0, 41.0, 1.049, 0.04496, 0.03417, 1.316, 0.07914, 0.008036, 22.81, 0.1875
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_44.mid",42.0, 12.0, 0.0, 0.0, 46.0, 0.0, 0.3, 0.7, 2.0, 4.0, 79.0, 5.49, 82.0, 10.0, 0.08, 0.16, 0.625, 0.8125, 19.0, 7.0, 11.85, 3.614, 3.514, 0.1645, -0.4234, -0.07684, 5.503, 4.812, 4.926, 0.0, 71.0, 11.0, 75.0, 3.0, 2.0, 4.646, 4.0, 1.0, 0.1818, 0.8333, 0.4444, 0.0404, 0.1515, 0.3333, 0.2323, 0.0404, 0.06061, 0.06061, 0.101, 0.09091, 0.0202, 0.0202, 0.6429, 0.01, 0.4737, 1.759, 8.315, 6.417, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.057, 3.057, 1.4, 3.0, 4.0, 2.0, 0.86, 0.99, 0.14, 0.0, 0.0, 0.01, 0.125, 0.75, 0.25, 0.25, 0.56, 0.5357, 1.0, 0.1244, 0.0, 8.504, 1.818, 1.0, 1.415, 0.04479, 0.04167, 0.03508, 0.2631, 0.2631, 0.2631, 0.2917, 0.2917, 0.1588, 0.1588, 0.125, 0.125, 0.05606, 0.05606, 0.0, 0.0, 25.0, 23.0, 42.0, 47.0, 1.119, 0.03983, 0.03129, 1.273, 0.07112, 0.00792, 10.91, 0.1304, 120.0, 120.0, 0.0, 16.35, 6.115, 0.6121, 0.1535, 0.1535, 0.07465, 0.07465, 0.01042, 0.3229, 0.1205, 0.05481, 0.38, 0.0, 25.0, 23.0, 42.0, 47.0, 1.119, 0.03983, 0.03129, 1.273, 0.07112, 0.00792, 10.91, 0.1304
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_45.mid",49.0, 12.0, 1.0, 0.0, 71.0, 0.74, 0.26, 0.0, 2.0, 4.0, 30.0, 4.96, 0.0, 3.0, 0.09, 0.15, 0.7778, 0.9333, 57.0, 3.0, 23.79, 3.593, 3.566, 0.6355, -0.0334, -0.4712, 4.591, 4.904, 4.894, 0.0, 62.0, 2.0, 6.0, 6.0, 1.0, 4.646, 6.0, 2.0, 0.1313, 0.9231, 0.5051, 0.1111, 0.1313, 0.2323, 0.2424, 0.09091, 0.06061, 0.08081, 0.06061, 0.05051, 0.0202, 0.05051, 1.0, 0.01, 0.5114, 1.354, 6.892, 4.227, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.425, 2.425, 1.07, 2.0, 3.0, 3.0, 0.75, 1.0, 0.25, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2938, 0.25, 0.6, 0.4167, 1.0, 0.1273, 1.031, 5.445, 1.667, 1.0, 1.174, 0.05583, 0.0625, 0.03859, 0.3239, 0.3239, 0.3239, 0.3125, 0.3125, 0.165, 0.165, 0.1458, 0.1458, 0.05252, 0.05252, 0.0, 0.0, 28.0, 28.0, 41.0, 44.0, 1.073, 0.03276, 0.03276, 1.0, 0.06552, 0.007953, 8.857, 0.1429, 120.0, 120.0, 0.0, 20.61, 4.851, 2.22, 0.1962, 0.1962, 0.07418, 0.07418, 0.01042, 0.2604, 0.1394, 0.05094, 0.26, 0.0, 28.0, 28.0, 41.0, 44.0, 1.073, 0.03276, 0.03276, 1.0, 0.06552, 0.007953, 8.857, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_46.mid",55.0, 12.0, 0.0, 0.0, 87.0, 0.57, 0.28, 0.15, 3.0, 4.0, 45.0, 5.05, 66.0, 0.0, 0.05, 0.13, 0.8, 0.9231, 66.0, 6.0, 24.89, 3.586, 3.283, -0.1242, -0.7949, -0.1188, 5.148, 4.879, 4.995, 0.0, 66.0, 6.0, 10.0, 10.0, 1.0, 4.364, 6.0, 5.0, 0.1515, 0.8, 0.4141, 0.1111, 0.1515, 0.2626, 0.1717, 0.07071, 0.1212, 0.07071, 0.1212, 0.05051, 0.0, 0.0202, 1.429, 0.01, 0.4205, 1.63, 7.815, 3.514, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.386, 2.386, 1.1, 2.0, 3.0, 3.0, 0.75, 1.0, 0.25, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2913, 0.25, 0.58, 0.431, 1.0, 0.1294, 0.9563, 5.413, 1.639, 1.0, 1.184, 0.05458, 0.04167, 0.03731, 0.3151, 0.3151, 0.3151, 0.3125, 0.3125, 0.1772, 0.1772, 0.1667, 0.1667, 0.05635, 0.05635, 0.0, 0.0, 30.0, 22.0, 42.0, 46.0, 1.095, 0.03735, 0.03396, 1.1, 0.07131, 0.008036, 8.955, 0.3182, 120.0, 120.0, 0.0, 20.96, 4.771, 2.383, 0.1985, 0.1985, 0.07829, 0.07829, 0.04167, 0.25, 0.1435, 0.05132, 0.21, 0.0, 30.0, 22.0, 42.0, 46.0, 1.095, 0.03735, 0.03396, 1.1, 0.07131, 0.008036, 8.955, 0.3182
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_47.mid",44.0, 12.0, 0.0, 0.0, 64.0, 0.93, 0.07, 0.0, 3.0, 3.0, 25.0, 5.66, 17.0, 5.0, 0.05, 0.14, 1.0, 0.9286, 6.0, 5.0, 14.8, 3.421, 3.825, 0.3203, -0.2982, 0.3294, 6.392, 5.179, 4.819, 0.0, 56.0, 8.0, 9.0, 9.0, 3.0, 4.616, 4.0, 2.0, 0.1919, 0.6316, 0.4646, 0.06061, 0.1212, 0.2424, 0.2727, 0.08081, 0.101, 0.0404, 0.08081, 0.07071, 0.0202, 0.0303, 2.375, 0.02, 0.4301, 1.576, 7.576, 5.444, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.842, 2.842, 0.441, 2.0, 3.0, 2.0, 0.87, 1.0, 0.13, 0.0, 0.0, 0.0, 0.125, 0.5, 0.245, 0.25, 0.57, 0.5263, 1.0, 0.1137, -0.132, 7.029, 1.852, 1.0, 1.687, 0.04625, 0.04167, 0.03486, 0.3037, 0.3037, 0.3037, 0.2917, 0.2917, 0.1535, 0.1535, 0.125, 0.125, 0.05306, 0.05306, 0.0, 0.0, 32.0, 14.0, 41.0, 43.0, 1.049, 0.04367, 0.03057, 1.429, 0.07424, 0.007862, 24.64, 0.1429, 120.0, 120.0, 0.0, 17.59, 5.684, 0.8099, 0.1655, 0.1655, 0.0765, 0.0765, 0.01042, 0.3021, 0.1225, 0.05496, 0.36, 0.0, 32.0, 14.0, 41.0, 43.0, 1.049, 0.04367, 0.03057, 1.429, 0.07424, 0.007862, 24.64, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_48.mid",52.0, 12.0, 0.0, 0.0, 84.0, 0.6, 0.34, 0.06, 2.0, 4.0, 42.0, 4.91, 0.0, 0.0, 0.08, 0.15, 0.875, 0.8667, 59.0, 11.0, 24.52, 3.718, 3.45, -0.9998, 0.7344, 0.287, 5.179, 5.017, 5.139, 0.0, 60.0, 0.0, 4.0, 4.0, 1.0, 4.364, 5.0, 1.0, 0.1515, 0.8, 0.4848, 0.1212, 0.1515, 0.2525, 0.2121, 0.08081, 0.07071, 0.07071, 0.101, 0.0404, 0.0202, 0.0303, 1.333, 0.01, 0.4368, 1.403, 6.774, 3.853, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.448, 2.448, 1.136, 2.0, 3.0, 3.0, 0.81, 1.0, 0.19, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2762, 0.25, 0.64, 0.2969, 1.0, 0.1182, 0.666, 6.197, 2.083, 1.0, 2.071, 0.0525, 0.04167, 0.03716, 0.3259, 0.3259, 0.3259, 0.3125, 0.3125, 0.1716, 0.1716, 0.1667, 0.1667, 0.05949, 0.05949, 0.0, 0.0, 24.0, 24.0, 47.0, 41.0, 1.146, 0.03328, 0.03161, 1.053, 0.06489, 0.007896, 8.167, 0.125, 120.0, 120.0, 0.0, 20.43, 4.895, 2.32, 0.194, 0.194, 0.07507, 0.07507, 0.01042, 0.2604, 0.1377, 0.04794, 0.22, 0.0, 24.0, 24.0, 47.0, 41.0, 1.146, 0.03328, 0.03161, 1.053, 0.06489, 0.007896, 8.167, 0.125
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_49.mid",44.0, 12.0, 0.0, 0.0, 53.0, 0.0, 0.21, 0.79, 2.0, 4.0, 85.0, 5.57, 95.0, 11.0, 0.05, 0.13, 0.8, 0.9231, 18.0, 10.0, 13.71, 3.599, 3.409, 0.05471, 0.4751, -0.22, 5.473, 4.929, 5.087, 0.0, 75.0, 3.0, 73.0, 1.0, 6.0, 4.242, 5.0, 5.0, 0.1515, 0.9333, 0.404, 0.07071, 0.1414, 0.2828, 0.202, 0.1111, 0.1515, 0.06061, 0.05051, 0.06061, 0.0101, 0.0, 0.6667, 0.0, 0.4565, 1.415, 6.369, 4.8, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.945, 2.945, 1.521, 2.0, 3.0, 3.0, 0.83, 1.0, 0.17, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2537, 0.25, 0.52, 0.5962, 1.0, 0.1249, 0.09004, 6.221, 1.695, 1.0, 0.9515, 0.045, 0.04167, 0.03611, 0.2798, 0.2798, 0.2798, 0.3125, 0.3125, 0.163, 0.163, 0.1458, 0.1458, 0.05693, 0.05693, 0.0, 0.0, 24.0, 24.0, 41.0, 43.0, 1.049, 0.03596, 0.03181, 1.13, 0.06777, 0.007815, 14.33, 0.2083, 120.0, 120.0, 0.0, 16.98, 5.89, 0.76, 0.1597, 0.1597, 0.07672, 0.07672, 0.01042, 0.2812, 0.1223, 0.05244, 0.38, 0.0, 24.0, 24.0, 41.0, 43.0, 1.049, 0.03596, 0.03181, 1.13, 0.06777, 0.007815, 14.33, 0.2083
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_5.mid",54.0, 12.0, 0.0, 0.0, 82.0, 0.06, 0.31, 0.63, 5.0, 4.0, 84.0, 5.5, 64.0, 11.0, 0.05, 0.12, 1.0, 0.9167, 6.0, 11.0, 21.68, 3.721, 3.299, 0.6172, 0.4031, -0.2365, 5.096, 4.85, 5.267, 0.0, 70.0, 10.0, 102.0, 6.0, 1.0, 4.717, 4.0, 4.0, 0.1515, 0.9333, 0.3737, 0.08081, 0.1515, 0.2727, 0.1414, 0.1414, 0.1111, 0.08081, 0.07071, 0.05051, 0.0101, 0.0404, 1.0, 0.01, 0.4725, 1.655, 8.364, 4.794, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.237, 3.237, 0.7536, 2.0, 3.0, 2.0, 0.88, 1.0, 0.12, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2338, 0.25, 0.51, 0.7255, 1.0, 0.1147, -0.4251, 7.158, 2.0, 1.0, 1.565, 0.04729, 0.04167, 0.03613, 0.2562, 0.2562, 0.2562, 0.2917, 0.2917, 0.1554, 0.1554, 0.1458, 0.1458, 0.04882, 0.04882, 0.0, 0.0, 26.0, 19.0, 43.0, 49.0, 1.14, 0.03383, 0.03008, 1.125, 0.06391, 0.00785, 9.421, 0.1053, 120.0, 120.0, 0.0, 15.45, 6.473, 3.474, 0.1438, 0.1438, 0.07446, 0.07446, 0.0, 0.3021, 0.1149, 0.0571, 0.44, 0.0, 26.0, 19.0, 43.0, 49.0, 1.14, 0.03383, 0.03008, 1.125, 0.06391, 0.00785, 9.421, 0.1053
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_50.mid",50.0, 12.0, 1.0, 0.0, 76.0, 0.85, 0.14, 0.01, 3.0, 4.0, 32.0, 4.67, 0.0, 0.0, 0.09, 0.18, 0.4444, 0.6111, 24.0, 2.0, 20.63, 3.361, 3.667, -0.269, -0.2946, 0.4009, 5.202, 5.05, 4.979, 0.0, 66.0, 6.0, 32.0, 8.0, 1.0, 4.061, 5.0, 2.0, 0.1717, 0.7647, 0.5152, 0.1212, 0.1717, 0.2525, 0.2525, 0.07071, 0.101, 0.07071, 0.0404, 0.05051, 0.0101, 0.0303, 1.083, 0.01, 0.4713, 1.403, 6.274, 3.361, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.494, 2.494, 1.254, 2.0, 3.0, 3.0, 0.8, 1.0, 0.2, 0.0, 0.0, 0.0, 0.125, 0.5, 0.28, 0.25, 0.64, 0.3125, 1.0, 0.1193, 0.7541, 6.063, 2.041, 1.0, 1.594, 0.05021, 0.04167, 0.03364, 0.3138, 0.3138, 0.3138, 0.2917, 0.2917, 0.1642, 0.1642, 0.1458, 0.1458, 0.05674, 0.05674, 0.0, 0.0, 25.0, 25.0, 40.0, 42.0, 1.05, 0.03668, 0.0303, 1.211, 0.06699, 0.008264, 7.28, 0.16, 120.0, 120.0, 0.0, 20.05, 4.987, 2.494, 0.1902, 0.1902, 0.07584, 0.07584, 0.03125, 0.2396, 0.1376, 0.04929, 0.22, 0.0, 25.0, 25.0, 40.0, 42.0, 1.05, 0.03668, 0.0303, 1.211, 0.06699, 0.008264, 7.28, 0.16
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_51.mid",49.0, 12.0, 1.0, 1.0, 69.0, 0.92, 0.08, 0.0, 2.0, 4.0, 22.0, 3.74, 0.0, 0.0, 0.16, 0.23, 0.3125, 0.4783, 25.0, 1.0, 19.25, 3.347, 3.867, 0.2275, 0.6632, 0.6361, 5.616, 5.441, 4.809, 0.0, 59.0, 11.0, 16.0, 4.0, 1.0, 4.03, 5.0, 4.0, 0.1818, 1.0, 0.3131, 0.101, 0.1818, 0.3232, 0.1313, 0.1818, 0.08081, 0.05051, 0.08081, 0.0202, 0.0, 0.0303, 3.333, 0.02, 0.5169, 1.483, 6.567, 2.838, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.3, 2.3, 0.3329, 2.0, 3.0, 2.0, 0.74, 1.0, 0.26, 0.0, 0.0, 0.0, 0.125, 0.5, 0.3, 0.25, 0.62, 0.4194, 1.0, 0.1256, 1.194, 5.387, 1.818, 1.0, 1.278, 0.05813, 0.0625, 0.03495, 0.3258, 0.3258, 0.3258, 0.3125, 0.3125, 0.1711, 0.1711, 0.1667, 0.1667, 0.0551, 0.0551, 0.0, 0.0, 27.0, 25.0, 46.0, 43.0, 1.07, 0.0361, 0.0343, 1.053, 0.0704, 0.008044, 13.2, 0.24, 120.0, 120.0, 0.0, 21.74, 4.6, 0.7558, 0.207, 0.207, 0.07088, 0.07088, 0.02083, 0.25, 0.1466, 0.0483, 0.18, 0.0, 27.0, 25.0, 46.0, 43.0, 1.07, 0.0361, 0.0343, 1.053, 0.0704, 0.008044, 13.2, 0.24
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run6\run6_epoch4096_52.mid",45.0, 12.0, 1.0, 0.0, 70.0, 0.91, 0.09, 0.0, 2.0, 3.0, 20.0, 4.74, 0.0, 0.0, 0.12, 0.18, 0.5, 0.7222, 1.0, 1.0, 19.02, 3.722, 3.493, 0.407, 0.5965, -0.1202, 6.214, 4.849, 4.998, 0.0, 59.0, 11.0, 9.0, 9.0, 2.0, 4.202, 6.0, 2.0, 0.1515, 0.8667, 0.4848, 0.1212, 0.101, 0.2525, 0.2424, 0.07071, 0.09091, 0.07071, 0.07071, 0.05051, 0.0, 0.0303, 0.8462, 0.01, 0.4368, 1.5, 7.017, 5.122, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.383, 2.383, 1.069, 2.0, 3.0, 3.0, 0.77, 1.0, 0.23, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2825, 0.25, 0.57, 0.4035, 1.0, 0.1289, 0.7565, 5.577, 1.695, 1.0, 1.021, 0.05458, 0.04167, 0.03708, 0.3337, 0.3337, 0.3337, 0.3125, 0.3125, 0.1753, 0.1753, 0.1667, 0.1667, 0.05657, 0.05657, 0.0, 0.0, 28.0, 22.0, 40.0, 44.0, 1.1, 0.04042, 0.03691, 1.095, 0.07733, 0.008071, 6.091, 0.1364, 120.0, 120.0, 0.0, 20.98, 4.767, 2.224, 0.1995, 0.1995, 0.0741, 0.0741, 0.02083, 0.2292, 0.1398, 0.04791, 0.24, 0.0, 28.0, 22.0, 40.0, 44.0, 1.1, 0.04042, 0.03691, 1.095, 0.07733, 0.008071, 6.091, 0.1364
