,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_34.mid",51.0, 12.0, 0.0, 0.0, 70.0, 0.76, 0.24, 0.0, 3.0, 4.0, 34.0, 5.06, 14.0, 2.0, 0.06, 0.13, 0.6667, 0.8462, 2.0, 2.0, 19.82, 3.452, 3.381, -0.1786, 0.9212, 0.05324, 4.884, 4.963, 5.001, 0.0, 43.0, 7.0, 17.0, 5.0, 3.0, 3.697, 5.0, 1.0, 0.2121, 0.7619, 0.4646, 0.07071, 0.1414, 0.303, 0.3131, 0.1313, 0.05051, 0.0303, 0.0404, 0.0404, 0.0101, 0.0101, 2.1, 0.12, 0.4891, 1.484, 5.806, 4.822, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.36, 4.36, 0.8148, 3.0, 4.0, 2.0, 0.96, 0.99, 0.04, 0.0, 0.0, 0.01, 0.125, 0.75, 0.1837, 0.125, 0.63, 1.0, 0.0, 0.09964, 1.769, 17.7, 2.083, 1.0, 1.711, 0.04542, 0.04167, 0.03097, 0.2988, 0.2988, 0.2988, 0.2083, 0.2083, 0.1297, 0.1297, 0.125, 0.125, 0.02832, 0.02832, 0.0, 0.0, 28.0, 28.0, 41.0, 44.0, 1.073, 0.0334, 0.0334, 1.0, 0.0668, 0.007564, 11.5, 0.1429, 120.0, 120.0, 0.0, 11.47, 8.719, 0.7025, 0.1033, 0.1033, 0.05589, 0.05589, 0.0, 0.3229, 0.08042, 0.05345, 0.72, 0.0, 28.0, 28.0, 41.0, 44.0, 1.073, 0.0334, 0.0334, 1.0, 0.0668, 0.007564, 11.5, 0.1429
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_35.mid",26.0, 12.0, 3.0, 0.0, 31.0, 0.0, 0.53, 0.47, 3.0, 1.0, 71.0, 5.66, 74.0, 2.0, 0.11, 0.12, 0.8182, 1.0, 6.0, 7.0, 5.564, 3.343, 3.235, 0.2912, -0.3051, 0.3894, 6.582, 4.9, 5.066, 0.0, 88.0, 4.0, 75.0, 3.0, 2.0, 3.687, 6.0, 1.0, 0.202, 0.8, 0.3939, 0.06061, 0.1212, 0.3232, 0.2727, 0.1111, 0.101, 0.0404, 0.07071, 0.0202, 0.0, 0.0, 1.455, 0.14, 0.5484, 1.661, 6.339, 5.741, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.4, 4.4, 0.4515, 2.0, 3.0, 2.0, 0.99, 1.0, 0.01, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1713, 0.125, 0.65, 1.0, 0.0, 0.06801, 2.04, 9.756, 2.174, 2.0, 1.889, 0.04604, 0.04167, 0.03545, 0.3446, 0.3446, 0.3446, 0.2708, 0.2708, 0.1374, 0.1374, 0.125, 0.125, 0.03818, 0.03818, 0.0, 0.0, 25.0, 31.0, 41.0, 43.0, 1.049, 0.03075, 0.02976, 1.033, 0.06052, 0.007608, 11.32, 0.2258, 120.0, 120.0, 0.0, 11.36, 8.799, 0.6132, 0.1024, 0.1024, 0.04637, 0.04637, 0.0, 0.2812, 0.07448, 0.05136, 0.68, 0.0, 25.0, 31.0, 41.0, 43.0, 1.049, 0.03075, 0.02976, 1.033, 0.06052, 0.007608, 11.32, 0.2258
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_36.mid",58.0, 12.0, 0.0, 0.0, 85.0, 0.7, 0.26, 0.04, 2.0, 3.0, 36.0, 5.42, 7.0, 0.0, 0.06, 0.14, 0.6667, 0.8571, 3.0, 7.0, 24.84, 3.769, 3.658, 0.06039, -0.4617, 0.1476, 4.742, 4.84, 4.819, 0.0, 85.0, 1.0, 0.0, 0.0, 3.0, 5.165, 6.0, 2.0, 0.1649, 0.6875, 0.5361, 0.03093, 0.1134, 0.2268, 0.2577, 0.09278, 0.09278, 0.08247, 0.04124, 0.1031, 0.05155, 0.02062, 1.778, 0.12, 0.4574, 1.424, 7.485, 5.732, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.32, 4.32, 0.6409, 2.0, 3.0, 2.0, 0.96, 1.0, 0.04, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1862, 0.125, 0.59, 1.0, 0.0, 0.08793, 2.09, 10.31, 2.0, 2.0, 1.278, 0.04938, 0.04167, 0.03647, 0.2898, 0.2898, 0.2898, 0.2292, 0.2292, 0.141, 0.141, 0.125, 0.125, 0.03022, 0.03022, 0.0, 0.0, 31.0, 24.0, 41.0, 44.0, 1.073, 0.03623, 0.03106, 1.167, 0.06729, 0.007651, 12.83, 0.08333, 120.0, 120.0, 0.0, 11.57, 8.641, 1.443, 0.1087, 0.1087, 0.05673, 0.05673, 0.0, 0.2812, 0.08219, 0.05726, 0.66, 0.0, 31.0, 24.0, 41.0, 44.0, 1.073, 0.03623, 0.03106, 1.167, 0.06729, 0.007651, 12.83, 0.08333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_37.mid",37.0, 12.0, 0.0, 0.0, 56.0, 0.02, 0.44, 0.54, 3.0, 3.0, 72.0, 4.92, 78.0, 3.0, 0.07, 0.14, 0.8571, 0.9286, 15.0, 2.0, 10.74, 3.234, 3.498, -0.2793, -0.07421, -0.549, 6.076, 5.355, 5.148, 0.0, 38.0, 2.0, 63.0, 3.0, 2.0, 3.485, 5.0, 1.0, 0.2121, 0.7619, 0.4141, 0.07071, 0.1313, 0.3434, 0.2828, 0.1313, 0.07071, 0.0303, 0.0404, 0.0303, 0.0, 0.0, 1.333, 0.17, 0.5435, 1.614, 5.86, 4.75, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 5.195, 5.195, 0.538, 2.0, 3.0, 2.0, 0.99, 1.0, 0.01, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1562, 0.125, 0.77, 1.0, 0.0, 0.0625, 1.5, 14.16, 2.703, 1.0, 3.324, 0.05354, 0.04167, 0.03898, 0.382, 0.382, 0.382, 0.2708, 0.2708, 0.1367, 0.1367, 0.125, 0.125, 0.04198, 0.04198, 0.0, 0.0, 29.0, 33.0, 41.0, 43.0, 1.049, 0.0313, 0.02957, 1.059, 0.06087, 0.007557, 14.21, 0.1515, 120.0, 120.0, 0.0, 9.625, 10.39, 0.7115, 0.08565, 0.08565, 0.04441, 0.04441, 0.0, 0.1875, 0.05948, 0.0434, 0.82, 0.0, 29.0, 33.0, 41.0, 43.0, 1.049, 0.0313, 0.02957, 1.059, 0.06087, 0.007557, 14.21, 0.1515
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_38.mid",26.0, 12.0, 0.0, 0.0, 30.0, 0.25, 0.74, 0.01, 3.0, 4.0, 59.0, 5.21, 61.0, 2.0, 0.08, 0.12, 1.0, 1.0, 4.0, 3.0, 6.498, 3.248, 3.569, -0.8818, 0.1939, -0.311, 5.666, 5.033, 4.813, 0.0, 75.0, 3.0, 56.0, 8.0, 2.0, 3.606, 6.0, 2.0, 0.1616, 1.0, 0.4343, 0.09091, 0.1414, 0.303, 0.2828, 0.1212, 0.07071, 0.05051, 0.07071, 0.0, 0.0, 0.0101, 0.75, 0.13, 0.5222, 1.525, 6.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.711, 4.711, 0.2943, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1762, 0.125, 0.65, 1.0, 0.0, 0.0816, 1.884, 11.41, 2.083, 1.0, 1.988, 0.05604, 0.04167, 0.03635, 0.3513, 0.3513, 0.3513, 0.25, 0.25, 0.1389, 0.1389, 0.125, 0.125, 0.03921, 0.03921, 0.0, 0.0, 26.0, 18.0, 41.0, 44.0, 1.073, 0.03506, 0.02583, 1.357, 0.06089, 0.00751, 16.28, 0.1667, 120.0, 120.0, 0.0, 10.61, 9.421, 5.548, 0.09617, 0.09617, 0.04803, 0.04803, 0.0, 0.2396, 0.06885, 0.04924, 0.73, 0.0, 26.0, 18.0, 41.0, 44.0, 1.073, 0.03506, 0.02583, 1.357, 0.06089, 0.00751, 16.28, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_39.mid",31.0, 12.0, 1.0, 0.0, 36.0, 0.8, 0.2, 0.0, 3.0, 3.0, 43.0, 5.72, 38.0, 2.0, 0.1, 0.14, 0.7, 0.8571, 1.0, 9.0, 8.998, 3.638, 3.364, 0.5868, -0.2309, 0.107, 5.559, 4.782, 4.981, 0.0, 41.0, 5.0, 48.0, 0.0, 1.0, 3.541, 5.0, 2.0, 0.1939, 1.0, 0.4694, 0.03061, 0.1939, 0.3571, 0.3673, 0.1224, 0.02041, 0.02041, 0.02041, 0.05102, 0.0, 0.0102, 1.118, 0.16, 0.5474, 1.583, 5.65, 4.98, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.688, 4.688, 0.2755, 2.0, 3.0, 2.0, 0.96, 1.0, 0.04, 0.0, 0.0, 0.0, 0.125, 0.5, 0.17, 0.125, 0.72, 1.0, 0.0, 0.08616, 1.567, 12.58, 2.439, 2.0, 2.335, 0.05042, 0.04167, 0.03759, 0.3477, 0.3477, 0.3477, 0.2708, 0.2708, 0.1339, 0.1339, 0.125, 0.125, 0.03723, 0.03723, 0.0, 0.0, 29.0, 24.0, 41.0, 43.0, 1.049, 0.037, 0.03145, 1.176, 0.06846, 0.007625, 8.292, 0.1667, 120.0, 120.0, 0.0, 10.67, 9.375, 5.613, 0.09619, 0.09619, 0.04856, 0.04856, 0.0, 0.25, 0.06958, 0.04996, 0.8, 0.0, 29.0, 24.0, 41.0, 43.0, 1.049, 0.037, 0.03145, 1.176, 0.06846, 0.007625, 8.292, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_4.mid",40.0, 12.0, 0.0, 0.0, 52.0, 0.57, 0.4, 0.03, 3.0, 4.0, 52.0, 5.49, 42.0, 3.0, 0.06, 0.12, 0.8333, 0.9167, 4.0, 1.0, 11.37, 3.271, 3.219, 0.07653, 0.4495, -0.3075, 5.535, 5.108, 5.07, 0.0, 85.0, 1.0, 44.0, 8.0, 1.0, 3.303, 6.0, 1.0, 0.1919, 0.8421, 0.4545, 0.09091, 0.1919, 0.3535, 0.303, 0.09091, 0.07071, 0.0303, 0.0303, 0.0101, 0.0101, 0.0101, 1.143, 0.16, 0.4444, 1.406, 4.953, 5.34, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.408, 4.408, 0.4837, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1812, 0.125, 0.59, 1.0, 0.0, 0.07616, 2.216, 10.15, 1.852, 2.0, 1.28, 0.05375, 0.04167, 0.03556, 0.337, 0.337, 0.337, 0.25, 0.25, 0.1377, 0.1377, 0.125, 0.125, 0.03238, 0.03238, 0.0, 0.0, 26.0, 24.0, 43.0, 49.0, 1.14, 0.03696, 0.03097, 1.194, 0.06793, 0.007605, 20.46, 0.1667, 120.0, 120.0, 0.0, 11.34, 8.815, 0.8045, 0.1029, 0.1029, 0.04976, 0.04976, 0.0, 0.2083, 0.07521, 0.05194, 0.65, 0.0, 26.0, 24.0, 43.0, 49.0, 1.14, 0.03696, 0.03097, 1.194, 0.06793, 0.007605, 20.46, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_40.mid",42.0, 12.0, 0.0, 0.0, 44.0, 0.83, 0.17, 0.0, 3.0, 3.0, 39.0, 5.65, 29.0, 9.0, 0.06, 0.12, 0.8333, 0.9167, 3.0, 8.0, 12.83, 3.448, 3.441, 0.4325, -0.3046, -0.3575, 4.899, 4.886, 4.928, 0.0, 39.0, 3.0, 19.0, 7.0, 1.0, 3.717, 5.0, 2.0, 0.2121, 0.7143, 0.4545, 0.06061, 0.2121, 0.3434, 0.2929, 0.1212, 0.0404, 0.05051, 0.0303, 0.0202, 0.0101, 0.0303, 1.071, 0.12, 0.5269, 1.476, 5.651, 5.227, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.743, 4.743, 0.4021, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25, 0.1638, 0.125, 0.69, 1.0, 0.0, 0.0581, 2.001, 4.855, 2.222, 2.0, 1.833, 0.04854, 0.04167, 0.03615, 0.3508, 0.3508, 0.3508, 0.2708, 0.2708, 0.1333, 0.1333, 0.125, 0.125, 0.03754, 0.03754, 0.0, 0.0, 30.0, 34.0, 49.0, 41.0, 1.195, 0.03033, 0.02938, 1.032, 0.05972, 0.007593, 9.676, 0.1176, 120.0, 120.0, 0.0, 10.54, 9.486, 5.467, 0.09522, 0.09522, 0.04886, 0.04886, 0.0, 0.1771, 0.06844, 0.04477, 0.75, 0.0, 30.0, 34.0, 49.0, 41.0, 1.195, 0.03033, 0.02938, 1.032, 0.05972, 0.007593, 9.676, 0.1176
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_41.mid",44.0, 12.0, 0.0, 0.0, 65.0, 0.01, 0.15, 0.84, 2.0, 4.0, 91.0, 5.82, 104.0, 9.0, 0.06, 0.13, 0.8333, 0.9231, 1.0, 5.0, 15.08, 3.409, 3.365, -0.8233, -0.1584, 0.08915, 5.995, 5.025, 5.107, 0.0, 50.0, 2.0, 105.0, 9.0, 3.0, 3.828, 5.0, 2.0, 0.1919, 0.7895, 0.4747, 0.05051, 0.1515, 0.303, 0.3434, 0.08081, 0.09091, 0.0404, 0.0303, 0.0404, 0.0, 0.0202, 1.267, 0.13, 0.5745, 1.709, 6.727, 5.405, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.824, 4.824, 0.273, 2.0, 3.0, 2.0, 0.98, 1.0, 0.02, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1625, 0.125, 0.74, 1.0, 0.0, 0.07217, 1.559, 13.97, 2.439, 1.0, 2.47, 0.05, 0.04167, 0.03639, 0.3668, 0.3668, 0.3668, 0.25, 0.25, 0.1371, 0.1371, 0.125, 0.125, 0.03435, 0.03435, 0.0, 0.0, 28.0, 28.0, 43.0, 58.0, 1.349, 0.03196, 0.02831, 1.129, 0.06027, 0.007639, 11.89, 0.2857, 120.0, 120.0, 0.0, 10.36, 9.648, 5.684, 0.09312, 0.09312, 0.0502, 0.0502, 0.0, 0.2917, 0.06563, 0.04925, 0.78, 0.0, 28.0, 28.0, 43.0, 58.0, 1.349, 0.03196, 0.02831, 1.129, 0.06027, 0.007639, 11.89, 0.2857
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_42.mid",44.0, 12.0, 0.0, 0.0, 49.0, 0.14, 0.45, 0.41, 4.0, 4.0, 69.0, 5.27, 68.0, 5.0, 0.06, 0.12, 0.6667, 0.9167, 10.0, 3.0, 12.32, 3.081, 3.424, 0.3289, 0.2629, 0.04381, 5.342, 5.204, 5.013, 0.0, 84.0, 0.0, 48.0, 0.0, 1.0, 3.398, 5.0, 1.0, 0.1837, 0.9444, 0.4184, 0.07143, 0.1837, 0.3571, 0.2653, 0.1429, 0.03061, 0.08163, 0.04082, 0.0, 0.0, 0.0102, 1.167, 0.14, 0.5055, 1.75, 6.327, 4.432, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.79, 4.79, 0.1355, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25, 0.1663, 0.125, 0.67, 1.0, 0.0, 0.05907, 2.095, 4.695, 2.439, 2.0, 2.793, 0.05188, 0.04167, 0.03596, 0.3443, 0.3443, 0.3443, 0.1875, 0.1875, 0.1275, 0.1275, 0.125, 0.125, 0.02643, 0.02643, 0.0, 0.0, 24.0, 21.0, 41.0, 43.0, 1.049, 0.0386, 0.03591, 1.075, 0.07451, 0.007593, 20.43, 0.1905, 120.0, 120.0, 0.0, 10.44, 9.581, 5.637, 0.09471, 0.09471, 0.04695, 0.04695, 0.0, 0.1771, 0.06844, 0.0468, 0.75, 0.0, 24.0, 21.0, 41.0, 43.0, 1.049, 0.0386, 0.03591, 1.075, 0.07451, 0.007593, 20.43, 0.1905
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_43.mid",36.0, 12.0, 0.0, 0.0, 55.0, 0.01, 0.33, 0.66, 1.0, 4.0, 77.0, 5.87, 72.0, 10.0, 0.08, 0.16, 0.875, 0.6875, 2.0, 4.0, 9.523, 3.653, 3.406, 0.4757, -0.1068, -0.4844, 6.812, 4.872, 4.988, 0.0, 51.0, 3.0, 96.0, 0.0, 4.0, 3.928, 6.0, 1.0, 0.1856, 0.7778, 0.4845, 0.1031, 0.134, 0.2474, 0.299, 0.1443, 0.05155, 0.01031, 0.07216, 0.07216, 0.0, 0.0, 0.6111, 0.2, 0.5057, 1.475, 6.288, 4.981, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.629, 4.629, 1.438, 3.0, 4.0, 2.0, 0.93, 0.99, 0.07, 0.0, 0.0, 0.01, 0.125, 0.75, 0.1825, 0.125, 0.7, 1.0, 0.0, 0.113, 1.527, 14.03, 2.174, 1.0, 4.127, 0.06, 0.04167, 0.04031, 0.3423, 0.3423, 0.3423, 0.3333, 0.3333, 0.1446, 0.1446, 0.125, 0.125, 0.05048, 0.05048, 0.0, 0.0, 32.0, 35.0, 42.0, 40.0, 1.05, 0.0298, 0.02793, 1.067, 0.05773, 0.007465, 7.743, 0.2, 120.0, 120.0, 0.0, 10.8, 9.257, 5.643, 0.09987, 0.09987, 0.05852, 0.05852, 0.0, 0.3125, 0.07104, 0.06201, 0.74, 0.0, 32.0, 35.0, 42.0, 40.0, 1.05, 0.0298, 0.02793, 1.067, 0.05773, 0.007465, 7.743, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_44.mid",43.0, 12.0, 0.0, 0.0, 54.0, 0.4, 0.44, 0.16, 3.0, 4.0, 59.0, 5.31, 55.0, 7.0, 0.07, 0.13, 0.7143, 0.9231, 7.0, 3.0, 11.97, 3.314, 3.486, 0.6088, -0.6246, 0.1119, 5.802, 5.056, 4.878, 0.0, 85.0, 1.0, 80.0, 8.0, 3.0, 3.525, 6.0, 1.0, 0.2424, 0.625, 0.4747, 0.08081, 0.1111, 0.2626, 0.3636, 0.1111, 0.1111, 0.0, 0.0404, 0.0202, 0.0, 0.0101, 2.0, 0.11, 0.5385, 1.685, 6.204, 4.07, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 5.479, 5.479, 0.5549, 2.0, 3.0, 2.0, 0.99, 1.0, 0.01, 0.0, 0.0, 0.0, 0.125, 0.5, 0.155, 0.125, 0.78, 1.0, 0.0, 0.06185, 1.455, 14.78, 2.857, 1.0, 3.557, 0.05458, 0.04167, 0.03766, 0.3813, 0.3813, 0.3813, 0.2292, 0.2292, 0.1351, 0.1351, 0.1458, 0.1458, 0.02712, 0.02712, 0.0, 0.0, 26.0, 20.0, 43.0, 41.0, 1.049, 0.03811, 0.03065, 1.243, 0.06877, 0.007485, 12.2, 0.2, 120.0, 120.0, 0.0, 9.125, 10.96, 0.7172, 0.08049, 0.08049, 0.03837, 0.03837, 0.0, 0.1979, 0.05646, 0.03979, 0.89, 0.0, 26.0, 20.0, 43.0, 41.0, 1.049, 0.03811, 0.03065, 1.243, 0.06877, 0.007485, 12.2, 0.2
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch3500_45.mid",25.0, 12.0, 1.0, 0.0, 26.0, 0.78, 0.22, 0.0, 3.0, 3.0, 48.0, 6.0, 46.0, 10.0, 0.11, 0.14, 0.6364, 0.7857, 5.0, 1.0, 6.798, 3.624, 3.657, 0.6002, -0.8279, -0.8203, 5.657, 4.831, 4.806, 0.0, 39.0, 3.0, 53.0, 5.0, 3.0, 3.576, 5.0, 2.0, 0.202, 0.9, 0.4646, 0.0404, 0.1818, 0.3333, 0.3434, 0.1313, 0.0202, 0.0404, 0.05051, 0.0303, 0.0101, 0.0, 1.429, 0.12, 0.5579, 1.583, 5.733, 6.036, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 4.55, 4.55, 0.2699, 2.0, 3.0, 2.0, 0.97, 1.0, 0.03, 0.0, 0.0, 0.0, 0.125, 0.5, 0.1737, 0.125, 0.67, 1.0, 0.0, 0.08121, 1.801, 11.82, 2.273, 1.0, 2.245, 0.05062, 0.04167, 0.03749, 0.3526, 0.3526, 0.3526, 0.2708, 0.2708, 0.1373, 0.1373, 0.125, 0.125, 0.03703, 0.03703, 0.0, 0.0, 28.0, 35.0, 41.0, 51.0, 1.244, 0.03053, 0.03053, 1.0, 0.06107, 0.00753, 9.6, 0.2571, 120.0, 120.0, 0.0, 10.99, 9.1, 5.408, 0.0987, 0.0987, 0.04575, 0.04575, 0.0, 0.1979, 0.07115, 0.04647, 0.71, 0.0, 28.0, 35.0, 41.0, 51.0, 1.244, 0.03053, 0.03053, 1.0, 0.06107, 0.00753, 9.6, 0.2571
